timestamp,open,high,low,close,volume
1681373100000,30058.71,30069.51,30052.1,30052.1,81.88153
1681373400000,30052.11,30079.13,30043.46,30043.46,125.58407
1681373700000,30043.46,30044.44,30039.0,30044.43,70.37344
1681374000000,30044.44,30056.42,30044.43,30045.24,59.27757
1681374300000,30045.24,30071.0,30045.24,30071.0,127.26068
1681374600000,30070.99,30165.02,30052.99,30068.64,638.96154
1681374900000,30068.63,30099.27,30059.2,30086.12,282.30012
1681375200000,30086.13,30158.88,30085.86,30104.38,346.89652
1681375500000,30104.39,30143.4,30056.0,30076.87,262.89044
1681375800000,30076.87,30269.0,30071.05,30243.0,762.10128
1681376100000,30242.99,30259.99,30184.71,30188.14,560.68596
1681376400000,30188.15,30231.12,30172.76,30180.0,341.22302
1681376700000,30179.99,30264.16,30176.37,30221.85,299.51123
1681377000000,30221.85,30310.0,30208.62,30293.13,757.54735
1681377300000,30293.14,30374.87,30287.03,30314.77,670.18043
1681377600000,30314.77,30330.38,30278.85,30281.72,357.65593
1681377900000,30281.71,30326.64,30246.31,30246.32,355.2556
1681378200000,30246.32,30263.28,30192.31,30196.21,389.98089
1681378500000,30196.21,30239.52,30196.21,30200.01,193.06754
1681378800000,30200.0,30219.97,30150.5,30177.05,247.79889
1681379100000,30177.05,30204.38,30153.1,30169.39,172.63345
1681379400000,30169.39,30197.95,30169.39,30197.93,107.90747
1681379700000,30197.94,30217.41,30175.18,30204.85,137.38151
1681380000000,30204.85,30214.58,30204.84,30209.35,106.56952
1681380300000,30209.36,30212.68,30190.34,30190.34,149.13054
1681380600000,30190.34,30198.87,30167.23,30167.24,119.69576
1681380900000,30167.24,30187.99,30152.0,30159.91,176.38885
1681381200000,30159.91,30189.68,30159.9,30189.11,122.51523
1681381500000,30189.11,30208.88,30189.11,30204.74,148.85238
1681381800000,30204.74,30213.98,30191.29,30202.87,149.0748
1681382100000,30202.87,30216.9,30194.73,30216.9,100.33411
1681382400000,30216.9,30239.29,30199.5,30199.51,143.16095
1681382700000,30199.5,30237.19,30199.5,30237.18,125.95728
1681383000000,30237.19,30244.09,30215.57,30217.61,130.30348
1681383300000,30217.61,30220.0,30202.03,30203.14,127.10835
1681383600000,30203.13,30220.56,30203.13,30215.7,137.95083
1681383900000,30215.7,30230.01,30195.6,30205.61,166.38793
1681384200000,30205.61,30235.0,30190.0,30190.01,327.10852
1681384500000,30190.0,30194.25,30171.64,30171.65,135.01707
1681384800000,30171.65,30200.0,30171.64,30197.35,146.3828
1681385100000,30197.35,30217.25,30197.35,30202.5,113.74929
1681385400000,30202.5,30202.5,30185.73,30197.31,159.76211
1681385700000,30197.3,30197.31,30172.06,30172.07,91.30801
1681386000000,30172.06,30193.83,30171.4,30193.14,104.22753
1681386300000,30193.13,30200.0,30160.0,30183.3,122.27902
1681386600000,30183.31,30194.9,30178.76,30178.77,79.72008
1681386900000,30178.77,30178.77,30151.0,30159.82,98.30283
1681387200000,30159.81,30166.08,30159.47,30166.08,65.55419
1681387500000,30166.07,30189.02,30162.26,30184.08,102.76645
1681387800000,30184.09,30194.79,30172.1,30176.55,145.58897
1681388100000,30176.54,30236.89,30175.94,30203.28,260.87882
1681388400000,30203.28,30249.0,30176.35,30177.91,216.16791
1681388700000,30177.92,30199.99,30176.36,30181.07,157.4617
1681389000000,30181.08,30269.05,30134.16,30187.8,593.93578
1681389300000,30187.79,30221.63,30182.02,30188.35,203.92825
1681389600000,30188.36,30225.74,30188.28,30211.7,302.67082
1681389900000,30211.7,30252.82,30210.41,30242.05,386.39019
1681390200000,30242.04,30244.01,30210.42,30244.01,202.14287
1681390500000,30244.01,30303.64,30244.0,30272.14,395.52432
1681390800000,30272.13,30319.0,30264.0,30284.91,294.10054
1681391100000,30284.91,30328.91,30262.34,30295.27,297.66768
1681391400000,30295.27,30303.93,30241.25,30242.94,281.56237
1681391700000,30242.95,30249.99,30203.42,30205.51,244.06432
1681392000000,30205.51,30228.97,30205.51,30211.96,100.0629
1681392300000,30211.95,30260.24,30208.49,30257.6,144.82981
1681392600000,30257.59,30257.6,30220.32,30234.57,144.09862
1681392900000,30234.58,30258.74,30187.87,30225.16,259.20433
