timestamp,open,high,low,close,volume
1687073100000,26621.98,26621.99,26595.26,26599.91,48.2753
1687073400000,26599.9,26611.83,26596.98,26611.83,30.58076
1687073700000,26611.82,26611.83,26592.28,26599.72,82.75371
1687074000000,26599.72,26615.0,26599.71,26608.0,90.95335
1687074300000,26608.0,26645.98,26600.23,26604.01,129.09722
1687074600000,26604.01,26619.43,26581.17,26585.99,109.76651
1687074900000,26586.0,26592.0,26576.8,26584.98,53.29906
1687075200000,26584.99,26596.0,26552.05,26558.0,91.82994
1687075500000,26557.99,26563.01,26548.05,26558.0,59.40817
1687075800000,26557.99,26559.37,26533.44,26538.06,123.96481
1687076100000,26538.06,26544.0,26510.0,26518.92,120.53286
1687076400000,26518.91,26545.44,26518.91,26540.32,58.11728
1687076700000,26540.33,26558.0,26540.32,26553.47,43.87147
1687077000000,26553.47,26560.0,26546.0,26553.39,31.04798
1687077300000,26553.38,26553.39,26527.82,26535.4,50.8945
1687077600000,26535.39,26540.0,26528.01,26528.01,28.89086
1687077900000,26528.01,26530.0,26518.35,26523.99,38.485
1687078200000,26523.99,26524.04,26502.37,26502.38,84.17171
1687078500000,26502.37,26517.03,26494.44,26499.32,85.31934
1687078800000,26499.32,26504.0,26476.01,26481.5,127.27693
1687079100000,26481.51,26496.0,26480.52,26490.01,44.26515
1687079400000,26490.0,26490.01,26484.62,26489.65,38.8037
1687079700000,26489.65,26492.57,26475.0,26492.0,57.87261
1687080000000,26491.99,26492.0,26456.83,26474.08,103.55941
1687080300000,26474.06,26477.99,26466.08,26474.1,34.78714
1687080600000,26474.11,26506.97,26474.1,26496.46,113.65385
1687080900000,26496.46,26523.11,26496.46,26520.27,71.11985
1687081200000,26520.26,26520.27,26508.0,26512.72,27.25135
1687081500000,26512.73,26532.18,26512.72,26532.18,42.96679
1687081800000,26532.17,26540.85,26516.59,26518.02,54.54533
1687082100000,26518.01,26527.36,26518.01,26527.34,19.15411
1687082400000,26527.34,26534.77,26514.0,26515.13,53.07894
1687082700000,26515.12,26533.56,26515.12,26525.51,74.45888
1687083000000,26525.51,26525.51,26518.58,26518.58,22.4308
1687083300000,26518.58,26524.03,26484.7,26492.71,82.05038
1687083600000,26492.71,26500.0,26480.89,26500.0,65.21345
1687083900000,26499.99,26500.0,26492.0,26495.91,43.81129
1687084200000,26495.9,26495.91,26486.52,26486.53,23.85412
1687084500000,26486.53,26490.0,26480.0,26480.0,45.99782
1687084800000,26480.0,26484.0,26476.0,26481.98,33.55381
1687085100000,26481.99,26508.0,26481.98,26500.68,62.83904
1687085400000,26500.69,26500.69,26476.68,26490.05,54.29543
1687085700000,26490.05,26509.33,26490.04,26508.0,57.63619
1687086000000,26507.99,26508.07,26504.0,26504.0,35.02047
1687086300000,26504.0,26504.01,26495.44,26495.45,21.55378
1687086600000,26495.45,26495.45,26486.32,26486.53,26.19823
1687086900000,26486.52,26487.85,26476.08,26476.16,41.87289
1687087200000,26476.17,26496.0,26476.08,26495.99,42.72664
1687087500000,26495.99,26499.35,26490.63,26490.64,25.46074
1687087800000,26490.63,26505.0,26490.63,26504.99,27.80019
1687088100000,26505.0,26505.0,26486.71,26486.71,37.09407
1687088400000,26486.72,26494.88,26486.71,26494.88,21.52446
1687088700000,26494.87,26501.32,26494.87,26498.0,26.01962
1687089000000,26498.0,26503.79,26494.87,26503.78,25.93685
1687089300000,26503.79,26503.79,26500.0,26500.0,23.47563
1687089600000,26500.0,26509.99,26500.0,26506.72,27.02588
1687089900000,26506.71,26525.51,26506.71,26523.33,59.03952
1687090200000,26523.33,26534.88,26510.0,26510.92,51.76216
1687090500000,26510.93,26510.93,26489.64,26495.45,45.49764
1687090800000,26495.44,26495.45,26485.74,26487.01,34.85279
1687091100000,26487.01,26487.01,26468.98,26469.22,70.51623
1687091400000,26469.21,26473.72,26444.0,26465.99,152.36922
1687091700000,26465.99,26502.95,26448.01,26502.94,89.61085
1687092000000,26502.94,26567.76,26501.16,26554.0,121.04933
1687092300000,26554.0,26572.0,26530.0,26536.11,105.35617
1687092600000,26536.11,26549.48,26520.4,26548.15,53.66954
1687092900000,26548.16,26548.16,26532.32,26534.97,21.36296
1687093200000,26534.97,26540.0,26530.07,26530.07,71.53001
1687093500000,26530.07,26535.0,26524.95,26534.99,36.17421
1687093800000,26534.99,26536.0,26526.47,26526.48,31.34566
1687094100000,26526.47,26544.92,26520.0,26538.0,62.59709
1687094400000,26538.0,26538.01,26504.46,26511.56,53.22826
1687094700000,26511.56,26550.0,26511.56,26542.02,52.35127
1687095000000,26542.02,26544.46,26523.41,26523.41,47.82556
1687095300000,26523.42,26523.42,26486.91,26499.99,61.93793
1687095600000,26499.99,26500.0,26482.0,26494.01,45.42034
1687095900000,26494.0,26494.01,26482.94,26491.99,36.67364
1687096200000,26491.99,26514.66,26484.01,26500.01,47.79569
1687096500000,26500.01,26500.01,26486.0,26486.0,15.47975
1687096800000,26486.01,26498.0,26457.0,26475.99,132.67594
1687097100000,26475.99,26477.3,26460.0,26476.0,63.12365
1687097400000,26476.0,26500.08,26474.0,26499.7,46.11225
1687097700000,26499.7,26507.33,26498.0,26504.01,31.77819
1687098000000,26504.0,26511.2,26504.0,26508.01,53.79105
1687098300000,26508.01,26538.93,26506.68,26533.43,62.03373
1687098600000,26533.42,26548.0,26530.35,26530.36,154.79215
1687098900000,26530.36,26567.96,26529.57,26560.01,302.98105
1687099200000,26560.0,26569.99,26550.0,26553.51,50.15361
1687099500000,26553.5,26570.0,26550.04,26564.0,129.49101
1687099800000,26564.0,26573.35,26529.43,26545.47,327.03243
