timestamp,open,high,low,close,volume
1719773100000,61826.0,61988.0,61825.99,61957.4,151.2161
1719773400000,61957.39,61989.98,61925.0,61962.79,77.45015
1719773700000,61962.78,62109.81,61962.78,62055.31,263.34544
1719774000000,62055.3,62094.32,61981.59,61990.03,76.85409
1719774300000,61990.03,62035.26,61934.57,61934.58,76.81394
1719774600000,61934.57,61934.57,61892.0,61926.01,39.54241
1719774900000,61926.01,62020.0,61926.0,62020.0,50.02733
1719775200000,62019.99,62030.0,61976.01,62010.0,51.59772
1719775500000,62009.99,62010.0,61976.01,62004.01,37.63279
1719775800000,62004.0,62017.43,61952.1,61996.01,66.28059
1719776100000,61996.01,62014.95,61990.0,61990.01,22.38373
1719776400000,61990.0,62081.01,61982.46,62081.01,37.04079
1719776700000,62081.01,62081.01,62014.48,62035.99,38.75596
1719777000000,62035.99,62070.0,62020.65,62067.01,29.24375
1719777300000,62067.0,62100.0,61974.92,62026.83,58.97919
1719777600000,62026.83,62067.98,62000.0,62042.01,56.90162
1719777900000,62042.01,62088.0,62022.01,62082.82,39.35892
1719778200000,62082.82,62104.0,62067.99,62070.73,39.46046
1719778500000,62070.72,62100.5,62054.81,62092.7,28.64319
1719778800000,62092.7,62250.0,62081.25,62244.7,174.82664
1719779100000,62244.7,62274.17,62200.68,62270.01,111.75612
1719779400000,62270.01,62400.13,62267.0,62384.01,373.22981
1719779700000,62384.0,62412.42,62200.0,62204.01,304.54557
1719780000000,62204.0,62204.01,62117.45,62152.0,82.97913
1719780300000,62151.99,62151.99,62030.41,62034.31,77.17712
1719780600000,62034.31,62068.95,61980.92,62068.95,80.83804
1719780900000,62068.95,62068.95,61990.0,61990.01,30.62843
1719781200000,61990.0,62014.0,61920.67,61964.0,86.79197
1719781500000,61964.0,61990.55,61946.0,61968.07,75.85642
1719781800000,61968.07,61968.07,61888.0,61904.0,61.63691
1719782100000,61903.99,61957.95,61860.0,61917.11,91.28185
1719782400000,61917.1,61980.0,61917.1,61980.0,20.02546
1719782700000,61979.99,61979.99,61950.0,61950.01,16.95504
1719783000000,61950.0,61950.01,61929.85,61931.53,20.85895
1719783300000,61931.52,61931.53,61905.3,61905.31,19.43711
1719783600000,61905.3,61910.0,61884.56,61910.0,26.79234
1719783900000,61910.0,61910.0,61835.2,61909.09,25.34433
1719784200000,61909.09,61909.09,61909.08,61909.09,8.41798
1719784500000,61909.09,61950.01,61909.08,61940.01,27.60088
1719784800000,61940.0,62062.0,61940.0,62030.0,74.94137
1719785100000,62030.0,62071.4,62023.57,62023.58,20.35979
1719785400000,62023.57,62120.0,62023.57,62104.0,40.81828
1719785700000,62104.0,62224.05,62080.91,62219.47,75.97387
1719786000000,62219.47,62347.33,62205.33,62347.33,134.26868
1719786300000,62347.33,62942.57,62347.32,62942.57,673.71998
1719786600000,62942.56,62952.2,62732.0,62755.7,203.68229
1719786900000,62755.69,62906.54,62714.13,62868.73,211.16004
1719787200000,62868.72,62892.32,62818.01,62854.01,196.90214
1719787500000,62854.01,62899.07,62734.63,62826.46,166.35242
1719787800000,62826.46,62900.0,62772.94,62900.0,152.37672
1719788100000,62899.99,62941.13,62892.0,62901.01,103.88965
1719788400000,62901.0,63058.76,62889.22,62988.79,256.75671
1719788700000,62988.78,63000.0,62908.55,62969.39,78.21741
1719789000000,62969.39,62975.96,62825.01,62852.0,67.26955
1719789300000,62852.0,62940.0,62826.0,62852.0,48.91158
1719789600000,62852.0,62927.82,62851.99,62888.05,83.17726
1719789900000,62888.05,62939.15,62878.01,62896.0,50.25242
1719790200000,62896.0,62958.85,62896.0,62925.69,49.96332
1719790500000,62925.69,62958.84,62918.77,62955.99,35.43274
1719790800000,62955.99,62955.99,62864.0,62864.48,57.75455
1719791100000,62864.48,62864.48,62795.91,62822.02,49.92387
1719791400000,62822.02,62866.8,62785.86,62849.57,68.17988
1719791700000,62849.57,62858.02,62762.32,62772.01,83.11889
1719792000000,62772.01,62809.01,62722.07,62722.08,93.0944
1719792300000,62722.08,62798.95,62648.48,62648.49,195.58295
1719792600000,62648.48,62671.91,62573.32,62624.0,128.10057
1719792900000,62624.0,62692.45,62621.4,62682.02,72.2642
1719793200000,62682.02,62743.2,62674.0,62674.01,61.33111
1719793500000,62674.0,62744.99,62674.0,62720.02,62.58631
1719793800000,62720.02,62746.0,62684.0,62746.0,54.57374
1719794100000,62745.99,62772.55,62710.0,62764.0,73.31833
1719794400000,62763.99,62839.49,62763.99,62804.6,65.00187
1719794700000,62804.6,62889.04,62797.04,62854.42,59.57185
1719795000000,62854.42,62868.88,62800.0,62854.0,69.30982
1719795300000,62853.99,62944.0,62853.99,62931.99,52.3913
1719795600000,62931.98,62991.53,62901.71,62991.53,117.90685
1719795900000,62991.53,63350.0,62986.69,63306.34,532.17211
1719796200000,63306.34,63653.37,63271.24,63644.0,485.39964
1719796500000,63644.0,63650.0,63410.0,63478.02,219.1355
1719796800000,63478.02,63538.82,63428.08,63482.0,143.54373
1719797100000,63482.0,63497.0,63422.8,63488.0,109.28088
1719797400000,63487.99,63606.78,63474.96,63518.01,171.99461
1719797700000,63518.0,63663.0,63500.59,63613.58,144.7632
1719798000000,63613.57,63648.0,63559.67,63617.78,75.93957
1719798300000,63617.77,63634.0,63540.82,63570.01,93.98619
1719798600000,63570.0,63606.0,63550.01,63599.61,59.87474
1719798900000,63599.61,63730.0,63591.0,63640.82,416.40469
1719799200000,63640.81,63818.33,63586.0,63781.88,297.56819
1719799500000,63781.88,63800.0,63671.93,63674.0,291.91871
1719799800000,63674.0,63728.0,63375.3,63527.49,437.71501
1719800100000,63527.49,63614.24,63527.48,63566.0,99.40537
1719800400000,63566.0,63590.0,63530.38,63546.7,69.75211
1719800700000,63546.7,63582.63,63513.51,63572.54,230.82251
1719801000000,63572.54,63605.55,63420.0,63442.0,111.93683
1719801300000,63442.0,63490.0,63392.41,63484.0,95.56906
1719801600000,63484.0,63554.0,63349.6,63390.0,222.08659
1719801900000,63389.99,63389.99,63288.53,63364.71,88.9738
1719802200000,63364.71,63405.52,63364.7,63378.29,47.22551
1719802500000,63378.29,63448.0,63344.93,63435.86,44.35862
1719802800000,63435.86,63495.57,63401.34,63484.79,64.01212
1719803100000,63484.79,63536.47,63452.74,63471.08,177.61947
1719803400000,63471.08,63502.83,63376.4,63457.38,136.17965
1719803700000,63457.38,63479.99,63410.0,63452.0,41.30972
1719804000000,63451.99,63500.0,63428.41,63455.99,122.87092
1719804300000,63456.0,63518.34,63395.99,63456.92,297.65568
1719804600000,63456.92,63468.0,63409.3,63453.22,118.03397
1719804900000,63453.22,63453.22,63340.0,63417.91,76.3009
1719805200000,63417.91,63421.99,63360.0,63371.72,62.27453
1719805500000,63371.72,63454.56,63371.71,63451.51,85.8376
1719805800000,63451.51,63477.28,63430.5,63452.58,53.78375
1719806100000,63452.58,63468.0,63410.0,63437.69,28.5845
1719806400000,63437.69,63466.6,63364.01,63373.16,54.30583
1719806700000,63373.16,63460.0,63372.0,63460.0,51.07035
1719807000000,63459.99,63466.92,63391.01,63395.16,48.25129
1719807300000,63395.16,63413.54,63395.16,63396.58,26.34883
1719807600000,63396.58,63438.26,63370.92,63370.93,41.36258
1719807900000,63370.93,63370.93,63340.0,63347.99,24.59652
1719808200000,63347.99,63363.7,63286.0,63312.09,62.44098
1719808500000,63312.09,63312.09,63239.12,63254.77,63.75762
1719808800000,63254.76,63272.0,63223.25,63229.82,54.2957
1719809100000,63229.81,63306.0,63223.2,63267.99,36.35521
1719809400000,63267.98,63267.99,63231.0,63260.5,29.88182
1719809700000,63260.5,63279.79,63242.0,63279.79,24.48607
1719810000000,63279.79,63332.35,63262.0,63305.98,49.8543
1719810300000,63305.98,63365.73,63305.97,63360.01,34.02394
1719810600000,63360.0,63360.01,63340.0,63340.31,28.89361
1719810900000,63340.31,63370.0,63320.0,63359.02,34.32233
1719811200000,63359.02,63417.88,63359.01,63417.45,28.57063
1719811500000,63417.44,63425.47,63360.0,63387.73,31.8495
