timestamp,open,high,low,close,volume
1709873100000,67047.73,67070.0,67010.0,67053.74,71.40943
1709873400000,67053.74,67061.2,67047.73,67051.22,33.93707
1709873700000,67051.22,67069.22,67051.21,67069.22,31.788
1709874000000,67069.22,67103.67,67069.21,67084.6,52.91152
1709874300000,67084.6,67084.61,66935.08,66935.08,92.27868
1709874600000,66935.08,66976.6,66918.94,66976.59,86.07875
1709874900000,66976.6,66976.6,66918.93,66920.01,87.58769
1709875200000,66920.0,66934.82,66877.3,66890.26,95.26567
1709875500000,66890.25,66935.7,66886.1,66894.96,60.72845
1709875800000,66894.96,66937.19,66877.17,66937.19,78.55575
1709876100000,66937.19,66937.19,66826.8,66826.81,106.49977
1709876400000,66826.8,66881.1,66817.38,66818.12,79.98982
1709876700000,66818.12,66891.0,66782.22,66869.99,148.27115
1709877000000,66869.99,66928.31,66869.99,66924.01,73.1155
1709877300000,66924.01,66927.6,66909.99,66909.99,43.69345
1709877600000,66910.0,66910.0,66841.1,66871.34,61.32002
1709877900000,66871.35,66926.87,66853.81,66926.87,53.41668
1709878200000,66926.87,66950.0,66916.78,66916.78,56.99962
1709878500000,66916.78,66916.79,66877.45,66903.81,107.42984
1709878800000,66903.8,66940.6,66886.0,66940.6,88.56929
1709879100000,66940.59,66987.89,66910.0,66932.78,91.93124
1709879400000,66932.77,67072.39,66932.77,67022.79,151.18083
1709879700000,67022.79,67119.15,66981.03,67118.0,107.34347
1709880000000,67118.0,67189.17,67062.6,67189.17,99.12547
1709880300000,67189.17,67300.0,67189.16,67300.0,223.00571
1709880600000,67299.99,67422.2,67299.99,67371.01,227.01587
1709880900000,67371.01,67590.0,67355.87,67563.6,234.46549
1709881200000,67563.6,67640.45,67400.45,67450.01,294.56735
1709881500000,67450.0,67474.48,67320.0,67347.42,129.48727
1709881800000,67347.42,67410.0,67315.0,67379.59,137.8398
1709882100000,67379.6,67480.0,67306.91,67472.42,136.61519
1709882400000,67472.42,67492.09,67381.1,67414.4,116.29924
1709882700000,67414.4,67441.1,67376.17,67392.41,70.2699
1709883000000,67392.4,67454.9,67380.0,67430.79,187.57373
1709883300000,67430.8,67588.7,67414.18,67466.96,282.7852
1709883600000,67466.96,67538.27,67366.08,67366.09,205.81691
1709883900000,67366.08,67404.0,67300.22,67346.59,212.98798
1709884200000,67346.59,67350.0,67237.0,67240.01,202.48035
1709884500000,67240.01,67279.35,67153.74,67223.02,227.19021
1709884800000,67223.02,67293.19,67195.29,67270.2,133.7052
1709885100000,67270.2,67270.21,67191.47,67196.54,82.82147
1709885400000,67196.55,67219.97,67180.44,67180.45,63.62416
1709885700000,67180.45,67212.43,67096.66,67101.11,107.63018
1709886000000,67101.12,67142.79,67054.16,67138.0,82.98668
1709886300000,67137.99,67142.79,67038.71,67038.71,84.79085
1709886600000,67038.72,67157.09,67038.71,67157.08,133.33663
1709886900000,67157.08,67337.39,67157.08,67278.72,172.45924
1709887200000,67278.71,67330.0,67270.0,67289.04,99.26376
1709887500000,67289.04,67390.0,67274.7,67300.0,118.03242
1709887800000,67300.01,67320.0,67256.4,67256.41,68.07976
1709888100000,67256.4,67291.97,67200.01,67208.55,114.46873
1709888400000,67208.56,67213.19,67040.76,67070.82,173.93243
1709888700000,67070.82,67120.57,67050.0,67100.0,175.64183
1709889000000,67100.0,67395.0,67095.16,67358.13,320.92477
1709889300000,67358.12,67358.13,67228.56,67228.56,134.95327
1709889600000,67228.57,67251.39,67115.4,67163.99,142.76163
1709889900000,67163.99,67217.51,67141.58,67206.04,87.93143
1709890200000,67206.03,67263.4,67121.22,67127.8,170.22107
1709890500000,67127.8,67210.0,67127.79,67190.93,113.64843
1709890800000,67190.94,67266.0,67166.97,67192.71,106.02749
1709891100000,67192.71,67215.66,67162.0,67179.19,134.91908
1709891400000,67179.18,67245.58,67171.55,67195.21,158.93822
1709891700000,67195.21,67235.99,67096.58,67121.39,214.08762
1709892000000,67121.39,67207.04,67100.0,67205.77,110.47598
1709892300000,67205.77,67324.94,67161.37,67168.48,168.35799
1709892600000,67168.48,67198.0,67158.0,67187.99,73.17057
1709892900000,67188.0,67248.7,67174.49,67245.67,69.53104
1709893200000,67245.66,67245.67,67149.96,67180.6,67.00198
