timestamp,open,high,low,close,volume
1686173100000,26435.01,26457.23,26431.56,26456.02,97.88956
1686173400000,26456.01,26456.02,26416.01,26424.63,142.16974
1686173700000,26424.62,26449.41,26397.37,26397.37,133.63008
1686174000000,26397.38,26397.38,26346.91,26383.58,93.07469
1686174300000,26383.57,26396.81,26370.52,26393.93,51.01038
1686174600000,26393.93,26397.55,26292.44,26295.8,89.42315
1686174900000,26295.79,26323.43,26125.01,26156.0,656.87195
1686175200000,26154.52,26262.02,26132.4,26201.37,428.48334
1686175500000,26201.73,26265.2,26189.52,26259.99,183.734
1686175800000,26260.0,26347.52,26248.53,26336.08,326.07998
1686176100000,26336.07,26373.33,26306.49,26355.95,189.69149
1686176400000,26355.96,26362.01,26299.7,26310.6,155.05068
1686176700000,26310.6,26310.6,26263.0,26275.12,138.95576
1686177000000,26275.13,26316.13,26270.98,26276.99,103.93008
1686177300000,26276.99,26280.0,26232.69,26271.27,105.28504
1686177600000,26271.27,26278.14,26239.81,26244.83,71.11706
1686177900000,26244.82,26285.63,26242.02,26269.59,85.63273
1686178200000,26269.6,26308.75,26269.59,26287.02,73.88285
1686178500000,26287.01,26287.02,26257.35,26275.9,127.52686
1686178800000,26275.9,26317.06,26275.89,26309.0,98.14305
1686179100000,26308.99,26313.94,26284.0,26296.84,75.72741
1686179400000,26296.84,26296.85,26257.35,26267.84,132.56492
1686179700000,26267.83,26314.13,26267.83,26305.31,104.57875
1686180000000,26305.3,26327.98,26299.12,26322.58,65.45338
1686180300000,26322.58,26322.59,26308.58,26308.58,50.47003
1686180600000,26308.58,26353.97,26306.7,26353.97,105.96258
1686180900000,26353.96,26353.97,26332.29,26344.96,45.6982
1686181200000,26344.95,26349.35,26335.73,26349.34,38.4446
1686181500000,26349.34,26364.95,26335.55,26351.01,75.2368
1686181800000,26351.0,26364.81,26341.89,26364.81,37.95111
1686182100000,26364.8,26364.81,26324.5,26339.34,189.80444
1686182400000,26339.34,26341.32,26329.85,26341.31,161.38596
1686182700000,26341.31,26361.31,26316.29,26317.88,140.36898
1686183000000,26317.88,26382.28,26317.88,26330.2,132.63021
1686183300000,26330.19,26356.74,26305.11,26350.43,116.95178
1686183600000,26350.42,26360.01,26322.36,26344.05,142.30666
1686183900000,26344.04,26376.85,26336.43,26373.08,100.45136
1686184200000,26373.07,26400.0,26362.54,26389.67,191.24132
1686184500000,26389.67,26440.49,26383.67,26402.1,166.4327
1686184800000,26402.1,26402.1,26369.77,26376.6,129.97185
1686185100000,26376.61,26383.26,26368.61,26373.58,92.10592
1686185400000,26373.58,26415.03,26366.54,26412.31,74.35234
1686185700000,26412.31,26412.32,26390.0,26390.01,55.79101
1686186000000,26390.01,26399.32,26383.9,26389.72,123.85974
1686186300000,26389.73,26419.63,26389.72,26419.63,65.95021
1686186600000,26419.63,26463.1,26415.67,26460.98,145.38134
1686186900000,26460.98,26463.16,26427.29,26434.18,68.18619
