timestamp,open,high,low,close,volume
1753373100000,119131.09,119131.1,118966.18,119072.53,37.84347
1753373400000,119072.52,119072.52,118831.0,118890.91,63.60531
1753373700000,118890.91,118896.84,118684.0,118852.32,188.06397
1753374000000,118852.32,118974.54,118820.0,118890.85,46.91872
1753374300000,118890.86,118914.34,118671.04,118684.52,58.63448
1753374600000,118684.52,118812.64,118607.59,118678.0,61.3263
1753374900000,118677.99,118677.99,118350.0,118473.32,143.45195
1753375200000,118473.32,118473.32,118380.0,118380.0,68.20907
1753375500000,118380.01,118533.94,118350.0,118505.86,47.98226
1753375800000,118505.85,118626.36,118500.0,118626.36,50.84262
1753376100000,118626.35,118626.35,118450.09,118529.97,39.8568
1753376400000,118529.97,118751.03,118481.7,118751.03,28.38588
1753376700000,118751.03,118887.24,118735.91,118860.01,23.11684
1753377000000,118860.01,118970.0,118847.39,118882.16,31.23848
1753377300000,118882.16,118952.91,118781.76,118878.06,46.46309
1753377600000,118878.06,119114.63,118836.95,119114.63,33.01404
1753377900000,119114.63,119145.86,119005.6,119005.61,27.02593
1753378200000,119005.6,119155.96,119005.6,119094.61,64.78487
1753378500000,119094.61,119192.0,119050.48,119192.0,22.16977
1753378800000,119191.99,119225.21,119180.75,119193.81,30.8924
1753379100000,119193.81,119224.28,119193.8,119222.33,32.05664
1753379400000,119222.32,119305.3,119197.8,119305.29,27.22209
1753379700000,119305.29,119307.43,119095.44,119122.94,35.83864
1753380000000,119122.95,119128.03,118995.5,119086.25,35.12901
1753380300000,119086.26,119331.32,119086.26,119331.31,36.91833
1753380600000,119331.32,119395.81,119267.21,119304.49,38.83667
1753380900000,119304.49,119348.77,119167.48,119228.85,26.13435
1753381200000,119228.85,119322.69,119177.06,119217.45,21.05991
1753381500000,119217.46,119292.67,119166.63,119292.66,54.4142
1753381800000,119292.67,119327.99,119137.58,119150.99,40.16469
1753382100000,119150.99,119150.99,118960.27,119113.59,93.30932
1753382400000,119113.59,119178.99,118988.35,119012.77,18.94251
1753382700000,119012.77,119114.67,118966.1,119098.88,15.96666
