timestamp,open,high,low,close,volume,fundingRate,markPrice,openInterestAmount,openInterestValue,CMCCirculatingSupply,daily_close_ratio,daily_close_pct_change,log_daily_close_ratio,daily_open_close_ratio,daily_volatility,log_daily_volatility,rolling_20_annual_365_volatility,rolling_20_annual_252_volatility
2023-07-01,30471.99,30661.6,30320.57,30585.9,17501.75075,,,,,,,,,1.0037381871023192,,,,
2023-07-02,30585.9,30791.0,30155.0,30617.03,23286.41019,,,,,,1.0010177892427556,0.00101778924275564,0.001017271646457164,1.0010177892427556,,,,
2023-07-03,30617.02,31380.0,30570.27,31156.2,43761.64311,,,,,,1.0176101339679258,0.017610133967925767,0.01745687224902878,1.0176104663353913,,,,
2023-07-04,31156.2,31350.69,30620.0,30766.51,33206.11943,,,,,,0.9874923771191608,-0.012507622880839175,-0.012586501609656327,0.9874923771191608,,,,
2023-07-05,30766.52,30878.07,30200.0,30504.81,33215.67122,,,,,,0.9914939978567606,-0.008506002143239377,-0.008542384639438915,0.9914936755928198,,,,
2023-07-06,30504.8,31500.0,29850.45,29895.43,71319.6261,,,,,,0.9800234782645753,-0.019976521735424746,-0.02017875019166179,0.9800237995331883,,,,
2023-07-07,29895.42,30449.0,29701.02,30344.7,34070.53895,,,,,,1.0150280494376565,0.015028049437656454,0.014916247025860701,1.0150283889639284,,,,
2023-07-08,30344.7,30386.81,30044.47,30284.63,13094.59042,,,,,,0.9980204121312782,-0.001979587868721766,-0.0019815498424806542,0.9980204121312782,,,,
2023-07-09,30284.63,30445.52,30061.12,30160.71,15388.50196,,,,,,0.9959081553910349,-0.004091844608965056,-0.004100239112277894,0.9959081553910349,,,,
2023-07-10,30160.71,31045.78,29950.0,30411.57,41262.87652,,,,,,1.0083174434554094,0.008317443455409412,0.008283044133908972,1.0083174434554094,,,,
2023-07-11,30411.57,30813.63,30300.0,30622.1,28476.83311,,,,,,1.0069226942245995,0.006922694224599457,0.006898842392956891,1.0069226942245995,0.012029030058849276,0.012035352583114665,0.22993508824657005,0.1910552992554014
2023-07-12,30622.1,30983.25,30210.0,30380.0,38108.99669,,,,,,0.9920939452225681,-0.007906054777431892,-0.007937473335964864,0.9920939452225681,0.012288470654611578,0.012291441148133105,0.2348276534115545,0.19512057919527853
2023-07-13,30380.0,31804.2,30251.0,31454.23,70772.51836,,,,,,1.0353597761685318,0.03535977616853181,0.034748976139702924,1.0353597761685318,0.015961471407202065,0.015844527529921357,0.3027092734224524,0.2515240769129306
2023-07-14,31454.23,31630.0,29900.0,30312.01,60749.48424,,,,,,0.9636862832121467,-0.036313716787853334,-0.03698946968873567,0.9636862832121467,0.019576759666611196,0.019596360531237846,0.3743879422679683,0.31108257940570155
2023-07-15,30312.0,30390.9,30200.0,30289.52,14118.55329,,,,,,0.9992580498620844,-0.0007419501379155591,-0.0007422255191403193,0.9992583795196622,0.019413136785424386,0.019438987183633724,0.3713813286836036,0.30858435496120024
2023-07-16,30289.52,30441.46,30064.29,30231.99,15760.1281,,,,,,0.9981006631996809,-0.0018993368003190625,-0.0019011428276580337,0.9981006631996809,0.018206084940237132,0.018226305425742245,0.34821307622982944,0.28933362885612723
2023-07-17,30232.0,30336.96,29659.2,30138.0,30882.76839,,,,,,0.9968910415754967,-0.0031089584245033164,-0.0031138012758330853,0.9968907118285261,0.017575657354633973,0.01759054754389638,0.33606693895166007,0.2792412853596472
2023-07-18,30138.01,30239.78,29512.0,29859.13,30003.8601,,,,,,0.9907468976043533,-0.009253102395646695,-0.00929617827722886,0.9907465688676858,0.017790848146354215,0.017801339287588508,0.3400941095603133,0.2825875005530574
2023-07-19,29859.14,30189.09,29761.96,29909.21,25657.36137,,,,,,1.001677208947481,0.0016772089474810237,0.0016758040032582482,1.0016768734799462,0.017782766003250332,0.017798236593422657,0.34003483267150586,0.28253824681011463
2023-07-20,29909.21,30417.46,29570.96,29800.0,37540.68193,,,,,,0.9963486163626522,-0.003651383637347849,-0.00365806621063334,0.9963486163626522,0.01750949351665316,0.01751669227694982,0.3346559360578474,0.27806886934352987
2023-07-21,29800.0,30061.7,29726.34,29901.72,23881.40865,,,,,,1.003413422818792,0.003413422818792089,0.0034076103143899864,1.003413422818792,0.017347628977870476,0.01735295298551455,0.33152770128735787,0.27546958867360394
2023-07-22,29901.72,29999.0,29625.1,29794.0,14660.40467,,,,,,0.996397531647009,-0.0036024683529910506,-0.0036089728683473903,0.996397531647009,0.01724458973788263,0.017252636623015138,0.3296111598728389,0.27387711578797963
2023-07-23,29793.99,30350.0,29730.0,30083.75,18292.78637,,,,,,1.009725112438746,0.009725112438746075,0.009678127907075769,1.0097254513410254,0.012301899992958805,0.01249238874082679,0.23866675177945634,0.1983105233362261
2023-07-24,30083.75,30099.58,28861.9,29176.5,39628.99691,,,,,,0.9698425229567458,-0.03015747704325422,-0.030621568131757492,0.9698425229567458,0.010556207352419002,0.010680607526508226,0.20405272028175958,0.16954938819735285
2023-07-25,29176.5,29376.0,29047.65,29228.91,21565.7478,,,,,,1.001796308673076,0.001796308673075897,0.0017946972401168204,1.001796308673076,0.010666774720559914,0.010791339056304548,0.2061682431880944,0.1713071967381617
2023-07-26,29228.91,29690.0,29096.94,29351.96,33931.63366,,,,,,1.00420987303324,0.0042098730332400525,0.004201036310069169,1.00420987303324,0.010940458324997987,0.011064900878337341,0.21139463445960996,0.17564985603396457
2023-07-27,29351.95,29567.49,29083.85,29222.78,22476.47626,,,,,,0.9955989310424244,-0.004401068957575638,-0.004410782171051959,0.9955992702358787,0.01095088929655522,0.011074577518218352,0.21157950640495637,0.1758034679298759
2023-07-28,29222.78,29542.22,29123.12,29314.14,23993.61627,,,,,,1.0031263281590594,0.003126328159059444,0.0031214513568593983,1.0031263281590594,0.010867926446330478,0.010996508929526883,0.21008800811223144,0.17456416750457537
2023-07-29,29314.14,29406.92,29256.18,29352.9,10851.36844,,,,,,1.0013222287947046,0.0013222287947045608,0.0013213554199944793,1.0013222287947046,0.010855929265301932,0.01098447459885398,0.20985809254755206,0.17437312842764166
2023-07-30,29352.9,29449.0,29033.24,29281.09,15706.97441,,,,,,0.9975535637023939,-0.0024464362976061027,-0.002449433712539638,0.9975535637023939,0.01084004242108406,0.01096934506095511,0.2095690431318509,0.17413295445925123
2023-07-31,29281.09,29530.0,29101.8,29232.25,22605.48964,,,,,,0.9983320293062861,-0.0016679706937139382,-0.0016693633056041337,0.9983320293062861,0.010691721338677075,0.010820244759264196,0.2067204858677298,0.17176606054717808
2023-08-01,29232.26,29739.25,28585.7,29705.99,44719.65162,,,,,,1.016206073771263,0.01620607377126304,0.016076157104390566,1.0162057261395459,0.012141634377392357,0.012245247770659315,0.23394513017407623,0.19438728206119582
