timestamp,open,high,low,close,volume,fundingRate,markPrice,openInterestAmount,openInterestValue,CMCCirculatingSupply,daily_close_ratio,daily_close_pct_change,log_daily_close_ratio,daily_open_close_ratio,daily_volatility,log_daily_volatility,rolling_20_annual_365_volatility,rolling_20_annual_252_volatility
2022-12-13,17208.93,18000.0,17080.14,17774.7,284462.9139,,,,,,,,,1.032876535612615,,,,
2022-12-14,17775.82,18387.95,17660.94,17803.15,266681.22209,,,,,,1.001600589602075,0.0016005896020749866,0.0015993100237424041,1.001537481815185,,,,
2022-12-15,17804.01,17854.82,17275.51,17356.34,223701.96882,,,,,,0.9749027559729597,-0.025097244027040277,-0.025417550422032496,0.9748556645384945,,,,
2022-12-16,17356.96,17531.73,16527.32,16632.12,253379.04116,,,,,,0.958273460879425,-0.041726539120575,-0.042622091974556034,0.9582392308330491,,,,
2022-12-17,16631.5,16796.82,16579.85,16776.52,144825.66684,,,,,,1.0086819960413946,0.008681996041394635,0.008644524244231441,1.008719598352524,,,,
2022-12-18,16777.54,16863.26,16663.07,16738.21,112619.31646,,,,,,0.9977164513260198,-0.0022835486739801736,-0.0022861599473239873,0.9976557945920557,,,,
2022-12-19,16739.0,16815.99,16256.3,16438.88,179094.28305,,,,,,0.9821169647172548,-0.017883035282745152,-0.018044869047170384,0.9820706135372484,,,,
2022-12-20,16438.88,17061.27,16397.2,16895.56,248808.92324,,,,,,1.0277804813953262,0.027780481395326184,0.027401604731458414,1.0277804813953262,,,,
2022-12-21,16896.15,16925.0,16723.0,16824.67,156810.96362,,,,,,0.9958042231213405,-0.004195776878659463,-0.004204603849787203,0.9957694504369337,,,,
2022-12-22,16824.68,16868.52,16559.85,16821.43,176044.27235,,,,,,0.9998074256434154,-0.0001925743565845961,-0.00019259290140687945,0.9998068313929299,,,,
2022-12-23,16821.9,16955.14,16731.13,16778.5,161612.00947,,,,,,0.997447898305911,-0.0025521016940890373,-0.002555363857047274,0.997420029842051,0.019025484745416748,0.019186930862398005,0.3665657994279212,0.30458308490697106
2022-12-24,16778.52,16869.99,16776.62,16836.12,100224.29096,,,,,,1.0034341568078196,0.003434156807819555,0.003428273556819251,1.0034329607140557,0.019111091698480003,0.019273481250287952,0.3682193422668049,0.3059570297203689
2022-12-25,16835.73,16857.96,16721.0,16832.11,125441.07202,,,,,,0.9997618216073538,-0.00023817839264617113,-0.00023820676162420736,0.9997849811086303,0.017839220411928904,0.01799708626994298,0.34383385040719316,0.2856948875642651
2022-12-26,16832.11,16944.52,16791.0,16919.39,124564.00656,,,,,,1.0051853273297287,0.005185327329728651,0.005171929813683699,1.0051853273297287,0.011564232036629138,0.011498303856964287,0.2196747867400447,0.18252991502749383
2022-12-27,16919.39,16972.83,16592.37,16706.36,173749.58616,,,,,,0.9874091205415799,-0.012590879458420079,-0.01267081627317635,0.9874091205415799,0.012096579634053969,0.012033699896988239,0.22990351372245876,0.19102906367648678
2022-12-28,16706.06,16785.19,16465.33,16547.31,193037.56577,,,,,,0.9904796736093321,-0.00952032639066791,-0.00956593439752758,0.9904974602030641,0.012436559180486523,0.012374565485205114,0.23641574164146692,0.1964401371380164
2022-12-29,16547.32,16664.41,16488.91,16633.47,160998.47158,,,,,,1.0052068886121068,0.00520688861210683,0.005193379640446887,1.005206281137973,0.01103406562515383,0.010948527779745289,0.20917132953277037,0.17380249036492915
2022-12-30,16633.47,16677.35,16333.0,16607.48,164916.31174,,,,,,0.9984374877881764,-0.0015625122118235746,-0.0015637342071172207,0.9984374877881764,0.005893727725489985,0.005913275929913505,0.11297297801466713,0.09387034526553205
