timestamp,open,high,low,close,volume,fundingRate,markPrice,openInterestAmount,openInterestValue,CMCCirculatingSupply,daily_close_ratio,daily_close_pct_change,log_daily_close_ratio,daily_open_close_ratio,daily_volatility,log_daily_volatility,rolling_20_annual_365_volatility,rolling_20_annual_252_volatility
2024-04-26,64498.33,64820.01,63297.48,63770.01,27085.19346,,,,,,,,,0.9887079246858019,,,,
2024-04-27,63770.0,63923.41,62391.24,63461.98,20933.06052,,,,,,0.995169673017144,-0.004830326982856015,-0.004842030716018614,0.9951698290732319,,,,
2024-04-28,63461.98,64370.0,62781.0,63118.62,16949.20005,,,,,,0.9945895164317281,-0.0054104835682718955,-0.005425173243951366,0.9945895164317281,,,,
2024-04-29,63118.62,64228.35,61765.53,63866.0,28150.22947,,,,,,1.0118408799178435,0.01184087991784355,0.01177132522006203,1.0118408799178435,,,,
2024-04-30,63866.0,64734.0,59191.6,60672.0,54947.65535,,,,,,0.9499890395515611,-0.05001096044843889,-0.051304831768252054,0.9499890395515611,,,,
2024-05-01,60672.01,60841.63,56552.82,58364.97,81166.46823,,,,,,0.9619753757911392,-0.03802462420886077,-0.03876642553474422,0.9619752172377345,,,,
2024-05-02,58364.97,59625.0,56911.84,59060.61,47583.81961,,,,,,1.0119187930705695,0.011918793070569533,0.011848323644138173,1.0119187930705695,,,,
2024-05-03,59060.6,63333.0,58811.32,62882.01,43628.40143,,,,,,1.0647030228776846,0.06470302287768459,0.06269590851696512,1.0647032031506622,,,,
2024-05-04,62882.01,64540.0,62541.03,63892.04,24368.69282,,,,,,1.0160623046241684,0.016062304624168355,0.01593467072506892,1.0160623046241684,,,,
2024-05-05,63892.03,64646.0,62822.17,64012.0,18526.75029,,,,,,1.0018775421789632,0.0018775421789631874,0.0018757817997593531,1.001877698986869,,,,
2024-05-06,64012.0,65500.0,62700.0,63165.19,34674.91949,,,,,,0.9867710741735924,-0.013228925826407556,-0.013317207511333138,0.9867710741735924,0.03145056486984573,0.03131084646578136,0.5981928818009811,0.49704427852429883
2024-05-07,63165.18,64422.41,62261.0,62312.08,25598.79472,,,,,,0.986493985057276,-0.013506014942723965,-0.013598050793730939,0.986494141234142,0.03170163311222621,0.0315531800051394,0.6028226575697085,0.5008912042011276
2024-05-08,62312.07,63020.22,60888.0,61193.03,26121.19004,,,,,,0.9820412029256606,-0.01795879707433945,-0.018122013335120257,0.9820413605261388,0.03212451749322542,0.03196673329048439,0.6107235819924686,0.5074561590825071
2024-05-09,61193.03,63429.03,60630.0,63074.01,30660.8061,,,,,,1.0307384680902385,0.030738468090238502,0.030275504659909153,1.0307384680902385,0.03359282206004025,0.03342539150113726,0.6385912079778182,0.5306116403218868
2024-05-10,63074.0,63469.13,60187.12,60799.99,36529.34025,,,,,,0.9639467983722614,-0.03605320162773862,-0.03671917430504504,0.9639469512001775,0.03154589865612986,0.031245532994451476,0.5969450696832874,0.4960074593098915
2024-05-11,60799.99,61515.0,60487.09,60825.99,13374.56936,,,,,,1.0004276316492815,0.0004276316492815013,0.0004275402409262431,1.0004276316492815,0.02850446182573507,0.028114372573270242,0.5371243338314298,0.4463018285729287
2024-05-12,60825.99,61888.0,60610.0,61483.99,12753.13236,,,,,,1.0108177441912578,0.010817744191257805,0.01075965097938284,1.0108177441912578,0.028474723768035507,0.02808325522759982,0.5365298377771334,0.44580785602430245
2024-05-13,61484.0,63450.0,60749.21,62940.08,32733.41839,,,,,,1.02368242529478,0.02368242529478004,0.023406346968515828,1.023682258799037,0.020718727733699264,0.02075444626361031,0.396513139118765,0.32946662047419945
2024-05-14,62940.09,63118.36,61142.77,61577.49,29088.72041,,,,,,0.9783509966939984,-0.021649003306001613,-0.021886781008613777,0.9783508412523719,0.020958751042540913,0.020991471289127588,0.4010414958729679,0.33322927610630415
2024-05-15,61577.49,66444.16,61319.47,66206.5,43559.74719,,,,,,1.0751737363767182,0.0751737363767182,0.07248226375544757,1.0751737363767182,0.03261673257197156,0.03203897374828864,0.6121037340009354,0.508602940798192
2024-05-16,66206.51,66752.01,64602.77,65235.21,31106.3671,,,,,,0.9853293860874688,-0.014670613912531216,-0.014779291590717515,0.9853292372608072,0.0327036536356944,0.03212680610392107,0.6137817687991498,0.5099972362186024
2024-05-17,65235.21,67451.2,65106.38,67024.0,26292.23409,,,,,,1.027420621471135,0.027420621471134998,0.027051410361314365,1.027420621471135,0.03287157365000305,0.032332753453571214,0.6177163873895841,0.5132665490406852
2024-05-18,67024.0,67400.01,66600.0,66915.2,14441.25774,,,,,,0.9983767008832657,-0.0016232991167343114,-0.0016246180943355483,0.9983767008832657,0.0318393418515452,0.031296363105164336,0.5979161775849157,0.4968143623022522
2024-05-19,66915.2,67700.0,65857.25,66274.01,18025.30409,,,,,,0.9904178721725407,-0.009582127827459264,-0.00962833180615985,0.9904178721725407,0.03139044821058276,0.030813870643307678,0.588698172044225,0.48915503192103593
2024-05-20,66274.0,71515.56,66060.31,71446.62,50816.7011,,,,,,1.078048845995587,0.07804884599558704,0.07515278314448008,1.0780490086610133,0.03516166037948449,0.034134170847956974,0.6521324183854789,0.5418631636385094
2024-05-21,71446.62,71979.0,69162.94,70148.34,49607.4336,,,,,,0.9818286715312775,-0.018171328468722492,-0.018338454758227797,0.9818286715312775,0.03658718574729762,0.035579011123940504,0.6797360530996431,0.5647992919652834
