symbol,baseVolume,quoteVolume,openInterestAmount,openInterestValue,timestamp,datetime,info,CMCCirculatingSupply
BTC/USDT:USDT,92216.456,10283627767.279442,92216.456,10283627767.279442,1757462700000,2025-09-10T00:05:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '92216.45600000', 'sumOpenInterestValue': '10283627767.27944200', 'CMCCirculatingSupply': '19918150.00000000', 'timestamp': '1757462700000'}",19918150.00000000
BTC/USDT:USDT,92049.491,10251091565.215,92049.491,10251091565.215,1757463000000,2025-09-10T00:10:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '92049.49100000', 'sumOpenInterestValue': '10251091565.21500000', 'CMCCirculatingSupply': '19918150.00000000', 'timestamp': '1757463000000'}",19918150.00000000
BTC/USDT:USDT,92022.162,10248977494.9662,92022.162,10248977494.9662,1757463300000,2025-09-10T00:15:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '92022.16200000', 'sumOpenInterestValue': '10248977494.96620000', 'CMCCirculatingSupply': '19918150.00000000', 'timestamp': '1757463300000'}",19918150.00000000
BTC/USDT:USDT,91987.612,10238521162.872929,91987.612,10238521162.872929,1757463600000,2025-09-10T00:20:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '91987.61200000', 'sumOpenInterestValue': '10238521162.87292900', 'CMCCirculatingSupply': '19918150.00000000', 'timestamp': '1757463600000'}",19918150.00000000
BTC/USDT:USDT,91999.051,10236762004.4853,91999.051,10236762004.4853,1757463900000,2025-09-10T00:25:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '91999.05100000', 'sumOpenInterestValue': '10236762004.48530000', 'CMCCirculatingSupply': '19918150.00000000', 'timestamp': '1757463900000'}",19918150.00000000
BTC/USDT:USDT,92593.162,10290963306.389143,92593.162,10290963306.389143,1757464200000,2025-09-10T00:30:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '92593.16200000', 'sumOpenInterestValue': '10290963306.38914300', 'CMCCirculatingSupply': '19918150.00000000', 'timestamp': '1757464200000'}",19918150.00000000
BTC/USDT:USDT,92639.307,10293536038.700941,92639.307,10293536038.700941,1757464500000,2025-09-10T00:35:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '92639.30700000', 'sumOpenInterestValue': '10293536038.70094100', 'CMCCirculatingSupply': '19918150.00000000', 'timestamp': '1757464500000'}",19918150.00000000
BTC/USDT:USDT,92728.25,10306568803.825,92728.25,10306568803.825,1757464800000,2025-09-10T00:40:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '92728.25000000', 'sumOpenInterestValue': '10306568803.82500000', 'CMCCirculatingSupply': '19918150.00000000', 'timestamp': '1757464800000'}",19918150.00000000
BTC/USDT:USDT,92762.175,10315522496.547651,92762.175,10315522496.547651,1757465100000,2025-09-10T00:45:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '92762.17500000', 'sumOpenInterestValue': '10315522496.54765100', 'CMCCirculatingSupply': '19918150.00000000', 'timestamp': '1757465100000'}",19918150.00000000
BTC/USDT:USDT,92747.5,10302698366.75,92747.5,10302698366.75,1757465400000,2025-09-10T00:50:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '92747.50000000', 'sumOpenInterestValue': '10302698366.75000000', 'CMCCirculatingSupply': '19918150.00000000', 'timestamp': '1757465400000'}",19918150.00000000
BTC/USDT:USDT,92516.844,10269573589.783607,92516.844,10269573589.783607,1757465700000,2025-09-10T00:55:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '92516.84400000', 'sumOpenInterestValue': '10269573589.78360700', 'CMCCirculatingSupply': '19918150.00000000', 'timestamp': '1757465700000'}",19918150.00000000
BTC/USDT:USDT,92264.088,10238656562.2656,92264.088,10238656562.2656,1757466000000,2025-09-10T01:00:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '92264.08800000', 'sumOpenInterestValue': '10238656562.26560000', 'CMCCirculatingSupply': '19918150.00000000', 'timestamp': '1757466000000'}",19918150.00000000
BTC/USDT:USDT,92257.45,10241139720.445,92257.45,10241139720.445,1757466300000,2025-09-10T01:05:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '92257.45000000', 'sumOpenInterestValue': '10241139720.44500000', 'CMCCirculatingSupply': '19918150.00000000', 'timestamp': '1757466300000'}",19918150.00000000
BTC/USDT:USDT,92264.512,10252932570.542252,92264.512,10252932570.542252,1757466600000,2025-09-10T01:10:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '92264.51200000', 'sumOpenInterestValue': '10252932570.54225200', 'CMCCirculatingSupply': '19918150.00000000', 'timestamp': '1757466600000'}",19918150.00000000
BTC/USDT:USDT,92262.406,10251728016.4494,92262.406,10251728016.4494,1757466900000,2025-09-10T01:15:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '92262.40600000', 'sumOpenInterestValue': '10251728016.44940000', 'CMCCirculatingSupply': '19918150.00000000', 'timestamp': '1757466900000'}",19918150.00000000
BTC/USDT:USDT,92227.313,10245618198.795465,92227.313,10245618198.795465,1757467200000,2025-09-10T01:20:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '92227.31300000', 'sumOpenInterestValue': '10245618198.79546500', 'CMCCirculatingSupply': '19918150.00000000', 'timestamp': '1757467200000'}",19918150.00000000
BTC/USDT:USDT,92132.577,10229561745.572279,92132.577,10229561745.572279,1757467500000,2025-09-10T01:25:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '92132.57700000', 'sumOpenInterestValue': '10229561745.57227900', 'CMCCirculatingSupply': '19918150.00000000', 'timestamp': '1757467500000'}",19918150.00000000
BTC/USDT:USDT,92057.815,10207987314.5605,92057.815,10207987314.5605,1757467800000,2025-09-10T01:30:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '92057.81500000', 'sumOpenInterestValue': '10207987314.56050000', 'CMCCirculatingSupply': '19918150.00000000', 'timestamp': '1757467800000'}",19918150.00000000
BTC/USDT:USDT,91989.643,10211540295.3225,91989.643,10211540295.3225,1757468100000,2025-09-10T01:35:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '91989.64300000', 'sumOpenInterestValue': '10211540295.32250000', 'CMCCirculatingSupply': '19918150.00000000', 'timestamp': '1757468100000'}",19918150.00000000
BTC/USDT:USDT,91907.657,10194080213.043545,91907.657,10194080213.043545,1757468400000,2025-09-10T01:40:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '91907.65700000', 'sumOpenInterestValue': '10194080213.04354500', 'CMCCirculatingSupply': '19918150.00000000', 'timestamp': '1757468400000'}",19918150.00000000
BTC/USDT:USDT,91876.105,10192529532.226746,91876.105,10192529532.226746,1757468700000,2025-09-10T01:45:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '91876.10500000', 'sumOpenInterestValue': '10192529532.22674600', 'CMCCirculatingSupply': '19918150.00000000', 'timestamp': '1757468700000'}",19918150.00000000
BTC/USDT:USDT,91885.164,10190790580.3956,91885.164,10190790580.3956,1757469000000,2025-09-10T01:50:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '91885.16400000', 'sumOpenInterestValue': '10190790580.39560000', 'CMCCirculatingSupply': '19918150.00000000', 'timestamp': '1757469000000'}",19918150.00000000
BTC/USDT:USDT,91871.608,10191023486.2944,91871.608,10191023486.2944,1757469300000,2025-09-10T01:55:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '91871.60800000', 'sumOpenInterestValue': '10191023486.29440000', 'CMCCirculatingSupply': '19918150.00000000', 'timestamp': '1757469300000'}",19918150.00000000
BTC/USDT:USDT,91863.353,10193159425.570528,91863.353,10193159425.570528,1757469600000,2025-09-10T02:00:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '91863.35300000', 'sumOpenInterestValue': '10193159425.57052800', 'CMCCirculatingSupply': '19918150.00000000', 'timestamp': '1757469600000'}",19918150.00000000
BTC/USDT:USDT,91877.886,10215239969.763275,91877.886,10215239969.763275,1757469900000,2025-09-10T02:05:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '91877.88600000', 'sumOpenInterestValue': '10215239969.76327500', 'CMCCirculatingSupply': '19918150.00000000', 'timestamp': '1757469900000'}",19918150.00000000
BTC/USDT:USDT,91911.536,10223366105.048,91911.536,10223366105.048,1757470200000,2025-09-10T02:10:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '91911.53600000', 'sumOpenInterestValue': '10223366105.04800000', 'CMCCirculatingSupply': '19918150.00000000', 'timestamp': '1757470200000'}",19918150.00000000
BTC/USDT:USDT,91905.792,10225125938.2272,91905.792,10225125938.2272,1757470500000,2025-09-10T02:15:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '91905.79200000', 'sumOpenInterestValue': '10225125938.22720000', 'CMCCirculatingSupply': '19918150.00000000', 'timestamp': '1757470500000'}",19918150.00000000
BTC/USDT:USDT,91940.031,10228191370.826977,91940.031,10228191370.826977,1757470800000,2025-09-10T02:20:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '91940.03100000', 'sumOpenInterestValue': '10228191370.82697700', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757470800000'}",19918681.00000000
BTC/USDT:USDT,91905.067,10236206529.55086,91905.067,10236206529.55086,1757471100000,2025-09-10T02:25:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '91905.06700000', 'sumOpenInterestValue': '10236206529.55086000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757471100000'}",19918681.00000000
BTC/USDT:USDT,91970.476,10236550506.537878,91970.476,10236550506.537878,1757471400000,2025-09-10T02:30:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '91970.47600000', 'sumOpenInterestValue': '10236550506.53787800', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757471400000'}",19918681.00000000
BTC/USDT:USDT,91967.0,10241220561.577112,91967.0,10241220561.577112,1757471700000,2025-09-10T02:35:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '91967.00000000', 'sumOpenInterestValue': '10241220561.57711200', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757471700000'}",19918681.00000000
BTC/USDT:USDT,91975.582,10237470924.65685,91975.582,10237470924.65685,1757472000000,2025-09-10T02:40:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '91975.58200000', 'sumOpenInterestValue': '10237470924.65685000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757472000000'}",19918681.00000000
BTC/USDT:USDT,92034.058,10259772717.724,92034.058,10259772717.724,1757472300000,2025-09-10T02:45:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '92034.05800000', 'sumOpenInterestValue': '10259772717.72400000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757472300000'}",19918681.00000000
BTC/USDT:USDT,92121.092,10266167946.7732,92121.092,10266167946.7732,1757472600000,2025-09-10T02:50:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '92121.09200000', 'sumOpenInterestValue': '10266167946.77320000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757472600000'}",19918681.00000000
BTC/USDT:USDT,92102.336,10256227081.787683,92102.336,10256227081.787683,1757472900000,2025-09-10T02:55:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '92102.33600000', 'sumOpenInterestValue': '10256227081.78768300', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757472900000'}",19918681.00000000
BTC/USDT:USDT,92099.223,10256357198.859154,92099.223,10256357198.859154,1757473200000,2025-09-10T03:00:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '92099.22300000', 'sumOpenInterestValue': '10256357198.85915400', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757473200000'}",19918681.00000000
BTC/USDT:USDT,92104.593,10256669217.898355,92104.593,10256669217.898355,1757473500000,2025-09-10T03:05:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '92104.59300000', 'sumOpenInterestValue': '10256669217.89835500', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757473500000'}",19918681.00000000
BTC/USDT:USDT,92092.597,10251784735.0788,92092.597,10251784735.0788,1757473800000,2025-09-10T03:10:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '92092.59700000', 'sumOpenInterestValue': '10251784735.07880000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757473800000'}",19918681.00000000
BTC/USDT:USDT,92118.742,10265703396.6058,92118.742,10265703396.6058,1757474100000,2025-09-10T03:15:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '92118.74200000', 'sumOpenInterestValue': '10265703396.60580000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757474100000'}",19918681.00000000
BTC/USDT:USDT,92091.048,10264477419.1848,92091.048,10264477419.1848,1757474400000,2025-09-10T03:20:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '92091.04800000', 'sumOpenInterestValue': '10264477419.18480000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757474400000'}",19918681.00000000
BTC/USDT:USDT,92099.202,10267900573.0548,92099.202,10267900573.0548,1757474700000,2025-09-10T03:25:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '92099.20200000', 'sumOpenInterestValue': '10267900573.05480000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757474700000'}",19918681.00000000
BTC/USDT:USDT,92014.988,10247957654.0276,92014.988,10247957654.0276,1757475000000,2025-09-10T03:30:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '92014.98800000', 'sumOpenInterestValue': '10247957654.02760000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757475000000'}",19918681.00000000
BTC/USDT:USDT,92004.174,10250989651.177029,92004.174,10250989651.177029,1757475300000,2025-09-10T03:35:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '92004.17400000', 'sumOpenInterestValue': '10250989651.17702900', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757475300000'}",19918681.00000000
BTC/USDT:USDT,92000.871,10247719418.2512,92000.871,10247719418.2512,1757475600000,2025-09-10T03:40:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '92000.87100000', 'sumOpenInterestValue': '10247719418.25120000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757475600000'}",19918681.00000000
BTC/USDT:USDT,91988.827,10248216175.200169,91988.827,10248216175.200169,1757475900000,2025-09-10T03:45:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '91988.82700000', 'sumOpenInterestValue': '10248216175.20016900', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757475900000'}",19918681.00000000
BTC/USDT:USDT,91979.583,10249963092.823584,91979.583,10249963092.823584,1757476200000,2025-09-10T03:50:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '91979.58300000', 'sumOpenInterestValue': '10249963092.82358400', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757476200000'}",19918681.00000000
BTC/USDT:USDT,91973.232,10251419214.6288,91973.232,10251419214.6288,1757476500000,2025-09-10T03:55:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '91973.23200000', 'sumOpenInterestValue': '10251419214.62880000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757476500000'}",19918681.00000000
BTC/USDT:USDT,91956.781,10250623911.01746,91956.781,10250623911.01746,1757476800000,2025-09-10T04:00:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '91956.78100000', 'sumOpenInterestValue': '10250623911.01746000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757476800000'}",19918681.00000000
BTC/USDT:USDT,91958.181,10247902453.0029,91958.181,10247902453.0029,1757477100000,2025-09-10T04:05:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '91958.18100000', 'sumOpenInterestValue': '10247902453.00290000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757477100000'}",19918681.00000000
BTC/USDT:USDT,91972.728,10241347208.256,91972.728,10241347208.256,1757477400000,2025-09-10T04:10:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '91972.72800000', 'sumOpenInterestValue': '10241347208.25600000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757477400000'}",19918681.00000000
BTC/USDT:USDT,91970.391,10254318281.605074,91970.391,10254318281.605074,1757477700000,2025-09-10T04:15:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '91970.39100000', 'sumOpenInterestValue': '10254318281.60507400', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757477700000'}",19918681.00000000
BTC/USDT:USDT,91977.302,10256048630.0026,91977.302,10256048630.0026,1757478000000,2025-09-10T04:20:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '91977.30200000', 'sumOpenInterestValue': '10256048630.00260000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757478000000'}",19918681.00000000
BTC/USDT:USDT,91972.213,10250690622.115261,91972.213,10250690622.115261,1757478300000,2025-09-10T04:25:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '91972.21300000', 'sumOpenInterestValue': '10250690622.11526100', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757478300000'}",19918681.00000000
BTC/USDT:USDT,91912.833,10252655930.3508,91912.833,10252655930.3508,1757478600000,2025-09-10T04:30:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '91912.83300000', 'sumOpenInterestValue': '10252655930.35080000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757478600000'}",19918681.00000000
BTC/USDT:USDT,91912.228,10245786939.1808,91912.228,10245786939.1808,1757478900000,2025-09-10T04:35:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '91912.22800000', 'sumOpenInterestValue': '10245786939.18080000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757478900000'}",19918681.00000000
BTC/USDT:USDT,91906.211,10242286335.702747,91906.211,10242286335.702747,1757479200000,2025-09-10T04:40:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '91906.21100000', 'sumOpenInterestValue': '10242286335.70274700', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757479200000'}",19918681.00000000
BTC/USDT:USDT,91880.267,10237115588.606,91880.267,10237115588.606,1757479500000,2025-09-10T04:45:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '91880.26700000', 'sumOpenInterestValue': '10237115588.60600000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757479500000'}",19918681.00000000
BTC/USDT:USDT,91900.958,10244071126.9188,91900.958,10244071126.9188,1757479800000,2025-09-10T04:50:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '91900.95800000', 'sumOpenInterestValue': '10244071126.91880000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757479800000'}",19918681.00000000
BTC/USDT:USDT,91942.148,10249848948.358711,91942.148,10249848948.358711,1757480100000,2025-09-10T04:55:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '91942.14800000', 'sumOpenInterestValue': '10249848948.35871100', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757480100000'}",19918681.00000000
BTC/USDT:USDT,91917.901,10247200631.0721,91917.901,10247200631.0721,1757480400000,2025-09-10T05:00:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '91917.90100000', 'sumOpenInterestValue': '10247200631.07210000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757480400000'}",19918681.00000000
BTC/USDT:USDT,91922.356,10236289719.448,91922.356,10236289719.448,1757480700000,2025-09-10T05:05:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '91922.35600000', 'sumOpenInterestValue': '10236289719.44800000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757480700000'}",19918681.00000000
BTC/USDT:USDT,91920.157,10242433294.1175,91920.157,10242433294.1175,1757481000000,2025-09-10T05:10:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '91920.15700000', 'sumOpenInterestValue': '10242433294.11750000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757481000000'}",19918681.00000000
BTC/USDT:USDT,91913.949,10251182494.800869,91913.949,10251182494.800869,1757481300000,2025-09-10T05:15:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '91913.94900000', 'sumOpenInterestValue': '10251182494.80086900', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757481300000'}",19918681.00000000
BTC/USDT:USDT,91889.638,10241651492.928,91889.638,10241651492.928,1757481600000,2025-09-10T05:20:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '91889.63800000', 'sumOpenInterestValue': '10241651492.92800000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757481600000'}",19918681.00000000
BTC/USDT:USDT,91886.116,10249207093.93,91886.116,10249207093.93,1757481900000,2025-09-10T05:25:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '91886.11600000', 'sumOpenInterestValue': '10249207093.93000000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757481900000'}",19918681.00000000
BTC/USDT:USDT,91944.803,10257942862.772146,91944.803,10257942862.772146,1757482200000,2025-09-10T05:30:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '91944.80300000', 'sumOpenInterestValue': '10257942862.77214600', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757482200000'}",19918681.00000000
BTC/USDT:USDT,91921.867,10252641673.710125,91921.867,10252641673.710125,1757482500000,2025-09-10T05:35:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '91921.86700000', 'sumOpenInterestValue': '10252641673.71012500', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757482500000'}",19918681.00000000
BTC/USDT:USDT,91935.526,10259324378.7076,91935.526,10259324378.7076,1757482800000,2025-09-10T05:40:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '91935.52600000', 'sumOpenInterestValue': '10259324378.70760000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757482800000'}",19918681.00000000
BTC/USDT:USDT,91935.67,10261056520.924095,91935.67,10261056520.924095,1757483100000,2025-09-10T05:45:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '91935.67000000', 'sumOpenInterestValue': '10261056520.92409500', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757483100000'}",19918681.00000000
BTC/USDT:USDT,91908.965,10257431130.411201,91908.965,10257431130.411201,1757483400000,2025-09-10T05:50:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '91908.96500000', 'sumOpenInterestValue': '10257431130.41120100', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757483400000'}",19918681.00000000
BTC/USDT:USDT,92019.694,10247119882.4826,92019.694,10247119882.4826,1757483700000,2025-09-10T05:55:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '92019.69400000', 'sumOpenInterestValue': '10247119882.48260000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757483700000'}",19918681.00000000
BTC/USDT:USDT,92029.852,10264080190.5748,92029.852,10264080190.5748,1757484000000,2025-09-10T06:00:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '92029.85200000', 'sumOpenInterestValue': '10264080190.57480000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757484000000'}",19918681.00000000
BTC/USDT:USDT,92025.982,10264578032.28,92025.982,10264578032.28,1757484300000,2025-09-10T06:05:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '92025.98200000', 'sumOpenInterestValue': '10264578032.28000000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757484300000'}",19918681.00000000
BTC/USDT:USDT,91985.607,10248971942.0151,91985.607,10248971942.0151,1757484600000,2025-09-10T06:10:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '91985.60700000', 'sumOpenInterestValue': '10248971942.01510000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757484600000'}",19918681.00000000
BTC/USDT:USDT,92042.182,10260733094.411377,92042.182,10260733094.411377,1757484900000,2025-09-10T06:15:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '92042.18200000', 'sumOpenInterestValue': '10260733094.41137700', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757484900000'}",19918681.00000000
BTC/USDT:USDT,92046.452,10267966934.40335,92046.452,10267966934.40335,1757485200000,2025-09-10T06:20:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '92046.45200000', 'sumOpenInterestValue': '10267966934.40335000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757485200000'}",19918681.00000000
BTC/USDT:USDT,92023.299,10262143829.9232,92023.299,10262143829.9232,1757485500000,2025-09-10T06:25:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '92023.29900000', 'sumOpenInterestValue': '10262143829.92320000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757485500000'}",19918681.00000000
BTC/USDT:USDT,91875.168,10263968651.701338,91875.168,10263968651.701338,1757485800000,2025-09-10T06:30:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '91875.16800000', 'sumOpenInterestValue': '10263968651.70133800', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757485800000'}",19918681.00000000
BTC/USDT:USDT,91771.453,10248613722.3562,91771.453,10248613722.3562,1757486100000,2025-09-10T06:35:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '91771.45300000', 'sumOpenInterestValue': '10248613722.35620000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757486100000'}",19918681.00000000
BTC/USDT:USDT,91745.737,10257164222.0263,91745.737,10257164222.0263,1757486400000,2025-09-10T06:40:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '91745.73700000', 'sumOpenInterestValue': '10257164222.02630000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757486400000'}",19918681.00000000
BTC/USDT:USDT,91668.718,10250955225.9398,91668.718,10250955225.9398,1757486700000,2025-09-10T06:45:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '91668.71800000', 'sumOpenInterestValue': '10250955225.93980000', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757486700000'}",19918681.00000000
BTC/USDT:USDT,91596.527,10249226655.129507,91596.527,10249226655.129507,1757487000000,2025-09-10T06:50:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '91596.52700000', 'sumOpenInterestValue': '10249226655.12950700', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757487000000'}",19918681.00000000
BTC/USDT:USDT,91568.474,10240881644.372757,91568.474,10240881644.372757,1757487300000,2025-09-10T06:55:00.000Z,"{'symbol': 'BTCUSDT', 'sumOpenInterest': '91568.47400000', 'sumOpenInterestValue': '10240881644.37275700', 'CMCCirculatingSupply': '19918681.00000000', 'timestamp': '1757487300000'}",19918681.00000000
