date,timestamp,open,high,low,close,volume,fundingRate,markPrice,openInterestAmount,openInterestValue,CMCCirculatingSupply,daily_close_ratio,daily_close_pct_change,log_daily_close_ratio,daily_open_close_ratio,daily_volatility,log_daily_volatility,rolling_20_annual_365_volatility,rolling_20_annual_252_volatility
2022-09-13 10:00:00,1663063200000,22382.38,22596.0,22347.82,22531.18,15005.77133,,,,,,,,,1.0066480865752436,,,,
2022-09-13 11:00:00,1663066800000,22531.96,22713.92,22482.0,22522.74,20330.90707,,,,,,0.9996254079901719,-0.0003745920098281452,-0.0003746621869407964,0.9995908034631698,,,,
2022-09-13 12:00:00,1663070400000,22522.74,22799.0,21342.0,21398.32,43966.86446,,,,,,0.9500762340638838,-0.04992376593611625,-0.05121305122408376,0.9500762340638838,,,,
2022-09-13 13:00:00,1663074000000,21398.32,21520.0,21171.22,21193.61,31232.82803,,,,,,0.9904333611236771,-0.00956663887632292,-0.009612693124287829,0.9904333611236771,,,,
2022-09-13 14:00:00,1663077600000,21196.25,21263.27,20850.76,21010.72,29149.42312,,,,,,0.9913705121496527,-0.00862948785034734,-0.0086669374837149,0.991247036622044,,,,
2022-09-13 15:00:00,1663081200000,21009.74,21069.3,20751.0,20829.77,22904.39128,,,,,,0.9913877296922713,-0.008612270307728709,-0.00864957022001555,0.9914339730049014,,,,
2022-09-13 16:00:00,1663084800000,20829.77,20905.9,20678.07,20766.79,20307.33549,0.0001,,,,,0.9969764428507852,-0.0030235571492147617,-0.003028137332759804,0.9969764428507852,,,,
2022-09-13 17:00:00,1663088400000,20766.79,20927.73,20723.37,20764.12,15811.75402,,,,,,0.9998714293350103,-0.00012857066498972447,-0.00012857893090618294,0.9998714293350103,,,,
2022-09-13 18:00:00,1663092000000,20763.31,20790.41,20230.78,20246.35,20731.66373,,,,,,0.9750641972787674,-0.024935802721232636,-0.025251966789030623,0.9751022356262078,,,,
2022-09-13 19:00:00,1663095600000,20248.52,20346.0,20030.0,20283.58,19949.15336,,,,,,1.0018388499655495,0.001838849965549505,0.001837161350707598,1.0017314845726997,,,,
2022-09-13 20:00:00,1663099200000,20284.89,20421.15,20224.1,20233.14,11263.72471,,,,,,0.9975132594936396,-0.002486740506360441,-0.0024898375810128302,0.9974488399986394,0.015821698907005802,0.01620824776822689,0.30965813881831794,0.2572979566970761
2022-09-13 21:00:00,1663102800000,20233.14,20281.0,19860.0,20131.58,12954.1903,,,,,,0.9949805121696387,-0.005019487830361324,-0.005032127774504878,0.9949805121696387,0.015554589505246604,0.015941455320714667,0.3045610762654263,0.25306275789035054
2022-09-13 22:00:00,1663106400000,20131.58,20265.0,20068.85,20224.16,12591.56219,,,,,,1.004598744857582,0.004598744857581938,0.00458820293782665,1.004598744857582,0.008258421953002132,0.008344299280985849,0.1594176139235914,0.13246164457550177
2022-09-13 23:00:00,1663110000000,20224.16,20245.0,20098.87,20173.57,8478.20032,,,,,,0.9974985364039841,-0.002501463596015885,-0.002504597483371289,0.9974985364039841,0.008182904407391153,0.008271040205941499,0.15801800126007728,0.13129869281242598
2022-09-14 00:00:00,1663113600000,20173.62,20220.38,20042.15,20198.49,13176.18185,-3.953e-05,,,,,1.001235279625768,0.001235279625767971,0.0012345172956204026,1.0012327980798688,0.00827608882154687,0.008366440264907214,0.15984061682746706,0.13281312179893104
2022-09-14 01:00:00,1663117200000,20198.49,20318.51,20182.36,20301.29,12836.82248,,,,,,1.0050894893628186,0.005089489362818611,0.005076581688952846,1.0050894893628186,0.008539908820249072,0.008630194567474148,0.1648796357026786,0.13700009154982343
