info,symbol,fundingRate,timestamp,datetime,markPrice
"{'symbol': 'BTCUSDT', 'fundingTime': '1714924800000', 'fundingRate': '0.00003893', 'markPrice': '64398.10000000'}",BTC/USDT:USDT,3.893e-05,1714924800000,2024-05-05T16:00:00.000Z,64398.10000000
"{'symbol': 'BTCUSDT', 'fundingTime': '1714953600000', 'fundingRate': '0.00000602', 'markPrice': '63988.00000000'}",BTC/USDT:USDT,6.02e-06,1714953600000,2024-05-06T00:00:00.000Z,63988.00000000
"{'symbol': 'BTCUSDT', 'fundingTime': '1714982400000', 'fundingRate': '-0.00001031', 'markPrice': '64510.20934752'}",BTC/USDT:USDT,-1.031e-05,1714982400000,2024-05-06T08:00:00.000Z,64510.20934752
"{'symbol': 'BTCUSDT', 'fundingTime': '1715011200000', 'fundingRate': '0.00007746', 'markPrice': '63607.85171631'}",BTC/USDT:USDT,7.746e-05,1715011200000,2024-05-06T16:00:00.000Z,63607.85171631
"{'symbol': 'BTCUSDT', 'fundingTime': '1715040000000', 'fundingRate': '0.00006064', 'markPrice': '63142.80000000'}",BTC/USDT:USDT,6.064e-05,1715040000000,2024-05-07T00:00:00.000Z,63142.80000000
"{'symbol': 'BTCUSDT', 'fundingTime': '1715068800000', 'fundingRate': '0.00001581', 'markPrice': '63649.00000000'}",BTC/USDT:USDT,1.581e-05,1715068800000,2024-05-07T08:00:00.000Z,63649.00000000
"{'symbol': 'BTCUSDT', 'fundingTime': '1715097600000', 'fundingRate': '0.00009028', 'markPrice': '63715.90033333'}",BTC/USDT:USDT,9.028e-05,1715097600000,2024-05-07T16:00:00.000Z,63715.90033333
"{'symbol': 'BTCUSDT', 'fundingTime': '1715126400000', 'fundingRate': '0.00004891', 'markPrice': '62295.90000000'}",BTC/USDT:USDT,4.891e-05,1715126400000,2024-05-08T00:00:00.000Z,62295.90000000
"{'symbol': 'BTCUSDT', 'fundingTime': '1715155200000', 'fundingRate': '0.00005553', 'markPrice': '62186.70000000'}",BTC/USDT:USDT,5.553e-05,1715155200000,2024-05-08T08:00:00.000Z,62186.70000000
"{'symbol': 'BTCUSDT', 'fundingTime': '1715184000000', 'fundingRate': '0.00009292', 'markPrice': '62251.90000000'}",BTC/USDT:USDT,9.292e-05,1715184000000,2024-05-08T16:00:00.000Z,62251.90000000
"{'symbol': 'BTCUSDT', 'fundingTime': '1715212800000', 'fundingRate': '0.00005648', 'markPrice': '61162.48592199'}",BTC/USDT:USDT,5.648e-05,1715212800000,2024-05-09T00:00:00.000Z,61162.48592199
"{'symbol': 'BTCUSDT', 'fundingTime': '1715241600000', 'fundingRate': '0.00003315', 'markPrice': '61227.65535461'}",BTC/USDT:USDT,3.315e-05,1715241600000,2024-05-09T08:00:00.000Z,61227.65535461
"{'symbol': 'BTCUSDT', 'fundingTime': '1715270400000', 'fundingRate': '0.00007253', 'markPrice': '62124.75106383'}",BTC/USDT:USDT,7.253e-05,1715270400000,2024-05-09T16:00:00.000Z,62124.75106383
"{'symbol': 'BTCUSDT', 'fundingTime': '1715299200000', 'fundingRate': '0.00001026', 'markPrice': '63050.10000000'}",BTC/USDT:USDT,1.026e-05,1715299200000,2024-05-10T00:00:00.000Z,63050.10000000
"{'symbol': 'BTCUSDT', 'fundingTime': '1715328000000', 'fundingRate': '0.00005934', 'markPrice': '63053.80000000'}",BTC/USDT:USDT,5.934e-05,1715328000000,2024-05-10T08:00:00.000Z,63053.80000000
"{'symbol': 'BTCUSDT', 'fundingTime': '1715356800000', 'fundingRate': '0.00007653', 'markPrice': '60902.45242553'}",BTC/USDT:USDT,7.653e-05,1715356800000,2024-05-10T16:00:00.000Z,60902.45242553
"{'symbol': 'BTCUSDT', 'fundingTime': '1715385600000', 'fundingRate': '0.00008881', 'markPrice': '60778.10000000'}",BTC/USDT:USDT,8.881e-05,1715385600000,2024-05-11T00:00:00.000Z,60778.10000000
"{'symbol': 'BTCUSDT', 'fundingTime': '1715414400000', 'fundingRate': '0.00003771', 'markPrice': '60989.66753191'}",BTC/USDT:USDT,3.771e-05,1715414400000,2024-05-11T08:00:00.000Z,60989.66753191
"{'symbol': 'BTCUSDT', 'fundingTime': '1715443200000', 'fundingRate': '0.00005067', 'markPrice': '61148.13121277'}",BTC/USDT:USDT,5.067e-05,1715443200000,2024-05-11T16:00:00.000Z,61148.13121277
"{'symbol': 'BTCUSDT', 'fundingTime': '1715472000000', 'fundingRate': '0.00002604', 'markPrice': '60809.20000000'}",BTC/USDT:USDT,2.604e-05,1715472000000,2024-05-12T00:00:00.000Z,60809.20000000
"{'symbol': 'BTCUSDT', 'fundingTime': '1715500800000', 'fundingRate': '0.00002830', 'markPrice': '60804.40000000'}",BTC/USDT:USDT,2.83e-05,1715500800000,2024-05-12T08:00:00.000Z,60804.40000000
"{'symbol': 'BTCUSDT', 'fundingTime': '1715529600000', 'fundingRate': '0.00010000', 'markPrice': '61395.90000000'}",BTC/USDT:USDT,0.0001,1715529600000,2024-05-12T16:00:00.000Z,61395.90000000
"{'symbol': 'BTCUSDT', 'fundingTime': '1715558400001', 'fundingRate': '0.00010000', 'markPrice': '61455.70000000'}",BTC/USDT:USDT,0.0001,1715558400000,2024-05-13T00:00:00.001Z,61455.70000000
"{'symbol': 'BTCUSDT', 'fundingTime': '1715587200001', 'fundingRate': '0.00008469', 'markPrice': '62307.64358156'}",BTC/USDT:USDT,8.469e-05,1715587200000,2024-05-13T08:00:00.001Z,62307.64358156
"{'symbol': 'BTCUSDT', 'fundingTime': '1715616000000', 'fundingRate': '0.00009151', 'markPrice': '62977.10000000'}",BTC/USDT:USDT,9.151e-05,1715616000000,2024-05-13T16:00:00.000Z,62977.10000000
