info,symbol,fundingRate,timestamp,datetime,markPrice
"{'symbol': 'BTCUSDT', 'fundingTime': '1691884800000', 'fundingRate': '0.00010000', 'markPrice': ''}",BTC/USDT:USDT,0.0001,1691884800000,2023-08-13T00:00:00.000Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1691913600000', 'fundingRate': '0.00004637', 'markPrice': ''}",BTC/USDT:USDT,4.637e-05,1691913600000,2023-08-13T08:00:00.000Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1691942400000', 'fundingRate': '0.00010000', 'markPrice': ''}",BTC/USDT:USDT,0.0001,1691942400000,2023-08-13T16:00:00.000Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1691971200001', 'fundingRate': '0.00010000', 'markPrice': ''}",BTC/USDT:USDT,0.0001,1691971200000,2023-08-14T00:00:00.001Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1692000000000', 'fundingRate': '0.00010000', 'markPrice': ''}",BTC/USDT:USDT,0.0001,1692000000000,2023-08-14T08:00:00.000Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1692028800000', 'fundingRate': '0.00010000', 'markPrice': ''}",BTC/USDT:USDT,0.0001,1692028800000,2023-08-14T16:00:00.000Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1692057600001', 'fundingRate': '0.00010000', 'markPrice': ''}",BTC/USDT:USDT,0.0001,1692057600000,2023-08-15T00:00:00.001Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1692086400000', 'fundingRate': '0.00010000', 'markPrice': ''}",BTC/USDT:USDT,0.0001,1692086400000,2023-08-15T08:00:00.000Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1692115200000', 'fundingRate': '0.00010000', 'markPrice': ''}",BTC/USDT:USDT,0.0001,1692115200000,2023-08-15T16:00:00.000Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1692144000000', 'fundingRate': '0.00010000', 'markPrice': ''}",BTC/USDT:USDT,0.0001,1692144000000,2023-08-16T00:00:00.000Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1692172800001', 'fundingRate': '0.00010000', 'markPrice': ''}",BTC/USDT:USDT,0.0001,1692172800000,2023-08-16T08:00:00.001Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1692201600000', 'fundingRate': '0.00010000', 'markPrice': ''}",BTC/USDT:USDT,0.0001,1692201600000,2023-08-16T16:00:00.000Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1692230400000', 'fundingRate': '0.00010000', 'markPrice': ''}",BTC/USDT:USDT,0.0001,1692230400000,2023-08-17T00:00:00.000Z,
