info,symbol,fundingRate,timestamp,datetime,markPrice
"{'symbol': 'BTCUSDT', 'fundingTime': '1737244800000', 'fundingRate': '0.00010000', 'markPrice': '104535.24007576'}",BTC/USDT:USDT,0.0001,1737244800000,2025-01-19T00:00:00.000Z,104535.24007576
"{'symbol': 'BTCUSDT', 'fundingTime': '1737273600000', 'fundingRate': '0.00010000', 'markPrice': '105153.39980303'}",BTC/USDT:USDT,0.0001,1737273600000,2025-01-19T08:00:00.000Z,105153.39980303
"{'symbol': 'BTCUSDT', 'fundingTime': '1737302400000', 'fundingRate': '0.00010000', 'markPrice': '104957.60477273'}",BTC/USDT:USDT,0.0001,1737302400000,2025-01-19T16:00:00.000Z,104957.60477273
"{'symbol': 'BTCUSDT', 'fundingTime': '1737331200000', 'fundingRate': '0.00010000', 'markPrice': '101308.10000000'}",BTC/USDT:USDT,0.0001,1737331200000,2025-01-20T00:00:00.000Z,101308.10000000
"{'symbol': 'BTCUSDT', 'fundingTime': '1737360000009', 'fundingRate': '0.00010000', 'markPrice': '107128.89547022'}",BTC/USDT:USDT,0.0001,1737360000000,2025-01-20T08:00:00.009Z,107128.89547022
"{'symbol': 'BTCUSDT', 'fundingTime': '1737388800000', 'fundingRate': '0.00010000', 'markPrice': '104989.60000000'}",BTC/USDT:USDT,0.0001,1737388800000,2025-01-20T16:00:00.000Z,104989.60000000
"{'symbol': 'BTCUSDT', 'fundingTime': '1737417600000', 'fundingRate': '0.00010000', 'markPrice': '102253.89548485'}",BTC/USDT:USDT,0.0001,1737417600000,2025-01-21T00:00:00.000Z,102253.89548485
"{'symbol': 'BTCUSDT', 'fundingTime': '1737446400000', 'fundingRate': '0.00010000', 'markPrice': '101983.49471970'}",BTC/USDT:USDT,0.0001,1737446400000,2025-01-21T08:00:00.000Z,101983.49471970
"{'symbol': 'BTCUSDT', 'fundingTime': '1737475200000', 'fundingRate': '0.00010000', 'markPrice': '103929.10000000'}",BTC/USDT:USDT,0.0001,1737475200000,2025-01-21T16:00:00.000Z,103929.10000000
"{'symbol': 'BTCUSDT', 'fundingTime': '1737504000000', 'fundingRate': '0.00010000', 'markPrice': '106114.40000000'}",BTC/USDT:USDT,0.0001,1737504000000,2025-01-22T00:00:00.000Z,106114.40000000
"{'symbol': 'BTCUSDT', 'fundingTime': '1737532800000', 'fundingRate': '0.00010000', 'markPrice': '105063.80000000'}",BTC/USDT:USDT,0.0001,1737532800000,2025-01-22T08:00:00.000Z,105063.80000000
"{'symbol': 'BTCUSDT', 'fundingTime': '1737561600000', 'fundingRate': '0.00010000', 'markPrice': '104138.91605185'}",BTC/USDT:USDT,0.0001,1737561600000,2025-01-22T16:00:00.000Z,104138.91605185
"{'symbol': 'BTCUSDT', 'fundingTime': '1737590400001', 'fundingRate': '0.00008654', 'markPrice': '103665.00000000'}",BTC/USDT:USDT,8.654e-05,1737590400000,2025-01-23T00:00:00.001Z,103665.00000000
"{'symbol': 'BTCUSDT', 'fundingTime': '1737619200000', 'fundingRate': '0.00010000', 'markPrice': '102668.30000000'}",BTC/USDT:USDT,0.0001,1737619200000,2025-01-23T08:00:00.000Z,102668.30000000
"{'symbol': 'BTCUSDT', 'fundingTime': '1737648000000', 'fundingRate': '0.00008616', 'markPrice': '105209.90000000'}",BTC/USDT:USDT,8.616e-05,1737648000000,2025-01-23T16:00:00.000Z,105209.90000000
"{'symbol': 'BTCUSDT', 'fundingTime': '1737676800000', 'fundingRate': '0.00000334', 'markPrice': '103867.57431111'}",BTC/USDT:USDT,3.34e-06,1737676800000,2025-01-24T00:00:00.000Z,103867.57431111
"{'symbol': 'BTCUSDT', 'fundingTime': '1737705600000', 'fundingRate': '0.00007537', 'markPrice': '104999.90000000'}",BTC/USDT:USDT,7.537e-05,1737705600000,2025-01-24T08:00:00.000Z,104999.90000000
"{'symbol': 'BTCUSDT', 'fundingTime': '1737734400000', 'fundingRate': '0.00009540', 'markPrice': '105821.80000000'}",BTC/USDT:USDT,9.54e-05,1737734400000,2025-01-24T16:00:00.000Z,105821.80000000
"{'symbol': 'BTCUSDT', 'fundingTime': '1737763200000', 'fundingRate': '0.00005702', 'markPrice': '104811.52457037'}",BTC/USDT:USDT,5.702e-05,1737763200000,2025-01-25T00:00:00.000Z,104811.52457037
"{'symbol': 'BTCUSDT', 'fundingTime': '1737792000000', 'fundingRate': '0.00008495', 'markPrice': '104349.40000000'}",BTC/USDT:USDT,8.495e-05,1737792000000,2025-01-25T08:00:00.000Z,104349.40000000
