info,symbol,fundingRate,timestamp,datetime,markPrice
"{'symbol': 'BTCUSDT', 'fundingTime': '1668844800004', 'fundingRate': '0.00007897', 'markPrice': ''}",BTC/USDT:USDT,7.897e-05,1668844800000,2022-11-19T08:00:00.004Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1668873600024', 'fundingRate': '-0.00001169', 'markPrice': ''}",BTC/USDT:USDT,-1.169e-05,1668873600000,2022-11-19T16:00:00.024Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1668902400015', 'fundingRate': '-0.00000779', 'markPrice': ''}",BTC/USDT:USDT,-7.79e-06,1668902400000,2022-11-20T00:00:00.015Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1668931200004', 'fundingRate': '0.00003552', 'markPrice': ''}",BTC/USDT:USDT,3.552e-05,1668931200000,2022-11-20T08:00:00.004Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1668960000000', 'fundingRate': '-0.00000979', 'markPrice': ''}",BTC/USDT:USDT,-9.79e-06,1668960000000,2022-11-20T16:00:00.000Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1668988800006', 'fundingRate': '0.00007898', 'markPrice': ''}",BTC/USDT:USDT,7.898e-05,1668988800000,2022-11-21T00:00:00.006Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1669017600015', 'fundingRate': '-0.00001218', 'markPrice': ''}",BTC/USDT:USDT,-1.218e-05,1669017600000,2022-11-21T08:00:00.015Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1669046400000', 'fundingRate': '0.00002302', 'markPrice': ''}",BTC/USDT:USDT,2.302e-05,1669046400000,2022-11-21T16:00:00.000Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1669075200000', 'fundingRate': '-0.00007485', 'markPrice': ''}",BTC/USDT:USDT,-7.485e-05,1669075200000,2022-11-22T00:00:00.000Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1669104000000', 'fundingRate': '0.00002033', 'markPrice': ''}",BTC/USDT:USDT,2.033e-05,1669104000000,2022-11-22T08:00:00.000Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1669132800000', 'fundingRate': '0.00007881', 'markPrice': ''}",BTC/USDT:USDT,7.881e-05,1669132800000,2022-11-22T16:00:00.000Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1669161600000', 'fundingRate': '0.00009406', 'markPrice': ''}",BTC/USDT:USDT,9.406e-05,1669161600000,2022-11-23T00:00:00.000Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1669190400011', 'fundingRate': '0.00010000', 'markPrice': ''}",BTC/USDT:USDT,0.0001,1669190400000,2022-11-23T08:00:00.011Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1669219200014', 'fundingRate': '-0.00000390', 'markPrice': ''}",BTC/USDT:USDT,-3.9e-06,1669219200000,2022-11-23T16:00:00.014Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1669248000007', 'fundingRate': '0.00005420', 'markPrice': ''}",BTC/USDT:USDT,5.42e-05,1669248000000,2022-11-24T00:00:00.007Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1669276800014', 'fundingRate': '0.00002012', 'markPrice': ''}",BTC/USDT:USDT,2.012e-05,1669276800000,2022-11-24T08:00:00.014Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1669305600013', 'fundingRate': '0.00006272', 'markPrice': ''}",BTC/USDT:USDT,6.272e-05,1669305600000,2022-11-24T16:00:00.013Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1669334400004', 'fundingRate': '0.00002058', 'markPrice': ''}",BTC/USDT:USDT,2.058e-05,1669334400000,2022-11-25T00:00:00.004Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1669363200015', 'fundingRate': '0.00000461', 'markPrice': ''}",BTC/USDT:USDT,4.61e-06,1669363200000,2022-11-25T08:00:00.015Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1669392000000', 'fundingRate': '0.00001329', 'markPrice': ''}",BTC/USDT:USDT,1.329e-05,1669392000000,2022-11-25T16:00:00.000Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1669420800011', 'fundingRate': '0.00003859', 'markPrice': ''}",BTC/USDT:USDT,3.859e-05,1669420800000,2022-11-26T00:00:00.011Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1669449600000', 'fundingRate': '-0.00002455', 'markPrice': ''}",BTC/USDT:USDT,-2.455e-05,1669449600000,2022-11-26T08:00:00.000Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1669478400000', 'fundingRate': '0.00003523', 'markPrice': ''}",BTC/USDT:USDT,3.523e-05,1669478400000,2022-11-26T16:00:00.000Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1669507200012', 'fundingRate': '0.00001063', 'markPrice': ''}",BTC/USDT:USDT,1.063e-05,1669507200000,2022-11-27T00:00:00.012Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1669536000000', 'fundingRate': '-0.00003066', 'markPrice': ''}",BTC/USDT:USDT,-3.066e-05,1669536000000,2022-11-27T08:00:00.000Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1669564800003', 'fundingRate': '0.00003784', 'markPrice': ''}",BTC/USDT:USDT,3.784e-05,1669564800000,2022-11-27T16:00:00.003Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1669593600015', 'fundingRate': '0.00002303', 'markPrice': ''}",BTC/USDT:USDT,2.303e-05,1669593600000,2022-11-28T00:00:00.015Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1669622400004', 'fundingRate': '0.00000536', 'markPrice': ''}",BTC/USDT:USDT,5.36e-06,1669622400000,2022-11-28T08:00:00.004Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1669651200011', 'fundingRate': '0.00000021', 'markPrice': ''}",BTC/USDT:USDT,2.1e-07,1669651200000,2022-11-28T16:00:00.011Z,
