info,symbol,fundingRate,timestamp,datetime,markPrice
"{'symbol': 'BTCUSDT', 'fundingTime': '1679760000011', 'fundingRate': '0.00000292', 'markPrice': ''}",BTC/USDT:USDT,2.92e-06,1679760000000,2023-03-25T16:00:00.011Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1679788800000', 'fundingRate': '0.00000061', 'markPrice': ''}",BTC/USDT:USDT,6.1e-07,1679788800000,2023-03-26T00:00:00.000Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1679817600015', 'fundingRate': '-0.00003326', 'markPrice': ''}",BTC/USDT:USDT,-3.326e-05,1679817600000,2023-03-26T08:00:00.015Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1679846400000', 'fundingRate': '0.00003634', 'markPrice': ''}",BTC/USDT:USDT,3.634e-05,1679846400000,2023-03-26T16:00:00.000Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1679875200019', 'fundingRate': '0.00002905', 'markPrice': ''}",BTC/USDT:USDT,2.905e-05,1679875200000,2023-03-27T00:00:00.019Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1679904000009', 'fundingRate': '0.00002409', 'markPrice': ''}",BTC/USDT:USDT,2.409e-05,1679904000000,2023-03-27T08:00:00.009Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1679932800000', 'fundingRate': '-0.00000396', 'markPrice': ''}",BTC/USDT:USDT,-3.96e-06,1679932800000,2023-03-27T16:00:00.000Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1679961600007', 'fundingRate': '-0.00001428', 'markPrice': ''}",BTC/USDT:USDT,-1.428e-05,1679961600000,2023-03-28T00:00:00.007Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1679990400000', 'fundingRate': '0.00001123', 'markPrice': ''}",BTC/USDT:USDT,1.123e-05,1679990400000,2023-03-28T08:00:00.000Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1680019200013', 'fundingRate': '0.00007531', 'markPrice': ''}",BTC/USDT:USDT,7.531e-05,1680019200000,2023-03-28T16:00:00.013Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1680048000010', 'fundingRate': '0.00006075', 'markPrice': ''}",BTC/USDT:USDT,6.075e-05,1680048000000,2023-03-29T00:00:00.010Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1680076800006', 'fundingRate': '0.00007098', 'markPrice': ''}",BTC/USDT:USDT,7.098e-05,1680076800000,2023-03-29T08:00:00.006Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1680105600014', 'fundingRate': '0.00010000', 'markPrice': ''}",BTC/USDT:USDT,0.0001,1680105600000,2023-03-29T16:00:00.014Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1680134400000', 'fundingRate': '0.00006987', 'markPrice': ''}",BTC/USDT:USDT,6.987e-05,1680134400000,2023-03-30T00:00:00.000Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1680163200000', 'fundingRate': '0.00005638', 'markPrice': ''}",BTC/USDT:USDT,5.638e-05,1680163200000,2023-03-30T08:00:00.000Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1680192000006', 'fundingRate': '0.00001123', 'markPrice': ''}",BTC/USDT:USDT,1.123e-05,1680192000000,2023-03-30T16:00:00.006Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1680220800003', 'fundingRate': '-0.00002712', 'markPrice': ''}",BTC/USDT:USDT,-2.712e-05,1680220800000,2023-03-31T00:00:00.003Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1680249600006', 'fundingRate': '0.00006358', 'markPrice': ''}",BTC/USDT:USDT,6.358e-05,1680249600000,2023-03-31T08:00:00.006Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1680278400011', 'fundingRate': '0.00010000', 'markPrice': ''}",BTC/USDT:USDT,0.0001,1680278400000,2023-03-31T16:00:00.011Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1680307200000', 'fundingRate': '0.00010000', 'markPrice': ''}",BTC/USDT:USDT,0.0001,1680307200000,2023-04-01T00:00:00.000Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1680336000000', 'fundingRate': '0.00010000', 'markPrice': ''}",BTC/USDT:USDT,0.0001,1680336000000,2023-04-01T08:00:00.000Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1680364800018', 'fundingRate': '0.00008840', 'markPrice': ''}",BTC/USDT:USDT,8.84e-05,1680364800000,2023-04-01T16:00:00.018Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1680393600013', 'fundingRate': '0.00004527', 'markPrice': ''}",BTC/USDT:USDT,4.527e-05,1680393600000,2023-04-02T00:00:00.013Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1680422400014', 'fundingRate': '0.00006893', 'markPrice': ''}",BTC/USDT:USDT,6.893e-05,1680422400000,2023-04-02T08:00:00.014Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1680451200001', 'fundingRate': '0.00004514', 'markPrice': ''}",BTC/USDT:USDT,4.514e-05,1680451200000,2023-04-02T16:00:00.001Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1680480000000', 'fundingRate': '0.00001759', 'markPrice': ''}",BTC/USDT:USDT,1.759e-05,1680480000000,2023-04-03T00:00:00.000Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1680508800013', 'fundingRate': '-0.00001240', 'markPrice': ''}",BTC/USDT:USDT,-1.24e-05,1680508800000,2023-04-03T08:00:00.013Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1680537600011', 'fundingRate': '0.00005688', 'markPrice': ''}",BTC/USDT:USDT,5.688e-05,1680537600000,2023-04-03T16:00:00.011Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1680566400002', 'fundingRate': '-0.00006009', 'markPrice': ''}",BTC/USDT:USDT,-6.009e-05,1680566400000,2023-04-04T00:00:00.002Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1680595200017', 'fundingRate': '-0.00001357', 'markPrice': ''}",BTC/USDT:USDT,-1.357e-05,1680595200000,2023-04-04T08:00:00.017Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1680624000008', 'fundingRate': '-0.00001276', 'markPrice': ''}",BTC/USDT:USDT,-1.276e-05,1680624000000,2023-04-04T16:00:00.008Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1680652800000', 'fundingRate': '0.00002760', 'markPrice': ''}",BTC/USDT:USDT,2.76e-05,1680652800000,2023-04-05T00:00:00.000Z,
"{'symbol': 'BTCUSDT', 'fundingTime': '1680681600016', 'fundingRate': '0.00008517', 'markPrice': ''}",BTC/USDT:USDT,8.517e-05,1680681600000,2023-04-05T08:00:00.016Z,
